hs88,hs2012,hs2012_count,hs88_count,mapping_type,ambiguous_mapping,mapping_weight
071350,071350,1,1,one_to_one,FALSE,1
071390,071360,2,1,one_to_many,TRUE,0.5
071390,071390,2,1,one_to_many,TRUE,0.5
071410,071410,1,1,one_to_one,FALSE,1
071420,071420,1,1,one_to_one,FALSE,1
071490,071430,4,1,one_to_many,TRUE,0.25
071490,071440,4,1,one_to_many,TRUE,0.25
071490,071450,4,1,one_to_many,TRUE,0.25
071490,071490,4,1,one_to_many,TRUE,0.25
080110,080111,3,1,one_to_many,TRUE,0.3333333333333333
080110,080112,3,1,one_to_many,TRUE,0.3333333333333333
080110,080119,3,1,one_to_many,TRUE,0.3333333333333333
080120,080121,2,1,one_to_many,TRUE,0.5
080120,080122,2,1,one_to_many,TRUE,0.5
080130,080131,2,1,one_to_many,TRUE,0.5
080130,080132,2,1,one_to_many,TRUE,0.5
080211,080211,1,1,one_to_one,FALSE,1
080212,080212,1,1,one_to_one,FALSE,1
080221,080221,1,1,one_to_one,FALSE,1
080222,080222,1,1,one_to_one,FALSE,1
080231,080231,1,1,one_to_one,FALSE,1
080232,080232,1,1,one_to_one,FALSE,1
080240,080241,2,1,one_to_many,TRUE,0.5
080240,080242,2,1,one_to_many,TRUE,0.5
080250,080251,2,1,one_to_many,TRUE,0.5
080250,080252,2,1,one_to_many,TRUE,0.5
080290,080261,5,1,one_to_many,TRUE,0.2
080290,080262,5,1,one_to_many,TRUE,0.2
080290,080270,5,1,one_to_many,TRUE,0.2
080290,080280,5,1,one_to_many,TRUE,0.2
080290,080290,5,1,one_to_many,TRUE,0.2
080300,080310,2,1,one_to_many,TRUE,0.5
080300,080390,2,1,one_to_many,TRUE,0.5
080410,080410,1,1,one_to_one,FALSE,1
080420,080420,1,1,one_to_one,FALSE,1
080430,080430,1,1,one_to_one,FALSE,1
080440,080440,1,1,one_to_one,FALSE,1
080450,080450,1,1,one_to_one,FALSE,1
080510,080510,1,1,one_to_one,FALSE,1
080520,080520,1,1,one_to_one,FALSE,1
080540,080540,1,1,one_to_one,FALSE,1
080530,080550,1,1,one_to_one,FALSE,1
080590,080590,1,1,one_to_one,FALSE,1
080610,080610,1,1,one_to_one,FALSE,1
080620,080620,1,1,one_to_one,FALSE,1
080710,080711,2,1,one_to_many,TRUE,0.5
080710,080719,2,1,one_to_many,TRUE,0.5
080720,080720,1,1,one_to_one,FALSE,1
080810,080810,1,1,one_to_one,FALSE,1
080820,080830,2,1,one_to_many,TRUE,0.5
080820,080840,2,1,one_to_many,TRUE,0.5
080910,080910,1,1,one_to_one,FALSE,1
080920,080921,2,1,one_to_many,TRUE,0.5
080920,080929,2,1,one_to_many,TRUE,0.5
080930,080930,1,1,one_to_one,FALSE,1
080940,080940,1,1,one_to_one,FALSE,1
081010,081010,1,1,one_to_one,FALSE,1
081020,081020,1,1,one_to_one,FALSE,1
081030,081030,1,1,one_to_one,FALSE,1
081040,081040,1,1,one_to_one,FALSE,1
081090,081050,4,1,one_to_many,TRUE,0.25
081090,081060,4,1,one_to_many,TRUE,0.25
081090,081070,4,1,one_to_many,TRUE,0.25
081090,081090,4,1,one_to_many,TRUE,0.25
081110,081110,1,1,one_to_one,FALSE,1
081120,081120,1,1,one_to_one,FALSE,1
081190,081190,1,1,one_to_one,FALSE,1
081210,081210,1,1,one_to_one,FALSE,1
081290,081290,1,1,one_to_one,FALSE,1
081310,081310,1,1,one_to_one,FALSE,1
081320,081320,1,1,one_to_one,FALSE,1
081330,081330,1,1,one_to_one,FALSE,1
081340,081340,1,1,one_to_one,FALSE,1
081350,081350,1,1,one_to_one,FALSE,1
081400,081400,1,1,one_to_one,FALSE,1
090111,090111,1,1,one_to_one,FALSE,1
090112,090112,1,1,one_to_one,FALSE,1
090121,090121,1,1,one_to_one,FALSE,1
090122,090122,1,1,one_to_one,FALSE,1
090140,090190,1,1,one_to_one,FALSE,1
090210,090210,1,1,one_to_one,FALSE,1
090220,090220,1,1,one_to_one,FALSE,1
090230,090230,1,1,one_to_one,FALSE,1
090240,090240,1,1,one_to_one,FALSE,1
090300,090300,1,1,one_to_one,FALSE,1
090411,090411,1,1,one_to_one,FALSE,1
090412,090412,1,1,one_to_one,FALSE,1
090420,090421,2,1,one_to_many,TRUE,0.5
090420,090422,2,1,one_to_many,TRUE,0.5
090500,090510,2,1,one_to_many,TRUE,0.5
090500,090520,2,1,one_to_many,TRUE,0.5
090610,090611,2,1,one_to_many,TRUE,0.5
090610,090619,2,1,one_to_many,TRUE,0.5
090620,090620,1,1,one_to_one,FALSE,1
090700,090710,2,1,one_to_many,TRUE,0.5
090700,090720,2,1,one_to_many,TRUE,0.5
090810,090811,2,1,one_to_many,TRUE,0.5
090810,090812,2,1,one_to_many,TRUE,0.5
090820,090821,2,1,one_to_many,TRUE,0.5
090820,090822,2,1,one_to_many,TRUE,0.5
090830,090831,2,1,one_to_many,TRUE,0.5
090830,090832,2,1,one_to_many,TRUE,0.5
090920,090921,2,1,one_to_many,TRUE,0.5
090920,090922,2,1,one_to_many,TRUE,0.5
090930,090931,2,1,one_to_many,TRUE,0.5
090930,090932,2,1,one_to_many,TRUE,0.5
090910,090961,2,1,one_to_many,TRUE,0.5
090910,090962,2,1,one_to_many,TRUE,0.5
091010,091011,2,1,one_to_many,TRUE,0.5
091010,091012,2,1,one_to_many,TRUE,0.5
091020,091020,1,1,one_to_one,FALSE,1
091030,091030,1,1,one_to_one,FALSE,1
091091,091091,1,1,one_to_one,FALSE,1
091099,091099,1,1,one_to_one,FALSE,1
100110,100111,2,1,one_to_many,TRUE,0.5
100110,100119,2,1,one_to_many,TRUE,0.5
100190,100191,2,1,one_to_many,TRUE,0.5
100190,100199,2,1,one_to_many,TRUE,0.5
100200,100210,2,1,one_to_many,TRUE,0.5
100200,100290,2,1,one_to_many,TRUE,0.5
100300,100310,2,1,one_to_many,TRUE,0.5
100300,100390,2,1,one_to_many,TRUE,0.5
100400,100410,2,1,one_to_many,TRUE,0.5
