issue_area,item_id,source,item_name,treaty_type,treaty_open_year,source_url
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1680/germany---guatemala-bit-2003-,UNCTAD IIA,NA,BITs,2003,/international-investment-agreements/treaties/bilateral-investment-treaties/1680/germany---guatemala-bit-2003-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1681/germany---guinea-bit-1962-,UNCTAD IIA,NA,BITs,1962,/international-investment-agreements/treaties/bilateral-investment-treaties/1681/germany---guinea-bit-1962-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1682/germany---guinea-bit-2006-,UNCTAD IIA,NA,BITs,2006,/international-investment-agreements/treaties/bilateral-investment-treaties/1682/germany---guinea-bit-2006-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1683/germany---guyana-bit-1989-,UNCTAD IIA,NA,BITs,1989,/international-investment-agreements/treaties/bilateral-investment-treaties/1683/germany---guyana-bit-1989-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1684/germany---haiti-bit-1973-,UNCTAD IIA,NA,BITs,1973,/international-investment-agreements/treaties/bilateral-investment-treaties/1684/germany---haiti-bit-1973-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1685/germany---honduras-bit-1995-,UNCTAD IIA,NA,BITs,1995,/international-investment-agreements/treaties/bilateral-investment-treaties/1685/germany---honduras-bit-1995-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1686/germany---hong-kong-china-sar-bit-1996-,UNCTAD IIA,NA,BITs,1996,/international-investment-agreements/treaties/bilateral-investment-treaties/1686/germany---hong-kong-china-sar-bit-1996-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1687/germany---hungary-bit-1986-,UNCTAD IIA,NA,BITs,1986,/international-investment-agreements/treaties/bilateral-investment-treaties/1687/germany---hungary-bit-1986-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1688/germany---india-bit-1995-,UNCTAD IIA,NA,BITs,1995,/international-investment-agreements/treaties/bilateral-investment-treaties/1688/germany---india-bit-1995-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1689/germany---indonesia-bit-1968-,UNCTAD IIA,NA,BITs,1968,/international-investment-agreements/treaties/bilateral-investment-treaties/1689/germany---indonesia-bit-1968-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/169/armenia---canada-bit-1997-,UNCTAD IIA,NA,BITs,1997,/international-investment-agreements/treaties/bilateral-investment-treaties/169/armenia---canada-bit-1997-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1690/germany---indonesia-bit-2003-,UNCTAD IIA,NA,BITs,2003,/international-investment-agreements/treaties/bilateral-investment-treaties/1690/germany---indonesia-bit-2003-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1691/germany---iran-islamic-republic-of-bit-1965-,UNCTAD IIA,NA,BITs,1965,/international-investment-agreements/treaties/bilateral-investment-treaties/1691/germany---iran-islamic-republic-of-bit-1965-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1692/germany---iran-islamic-republic-of-bit-2002-,UNCTAD IIA,NA,BITs,2002,/international-investment-agreements/treaties/bilateral-investment-treaties/1692/germany---iran-islamic-republic-of-bit-2002-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1693/germany---iraq-bit-2010-,UNCTAD IIA,NA,BITs,2010,/international-investment-agreements/treaties/bilateral-investment-treaties/1693/germany---iraq-bit-2010-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1694/germany---israel-bit-1976-,UNCTAD IIA,NA,BITs,1976,/international-investment-agreements/treaties/bilateral-investment-treaties/1694/germany---israel-bit-1976-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1695/germany---jamaica-bit-1992-,UNCTAD IIA,NA,BITs,1992,/international-investment-agreements/treaties/bilateral-investment-treaties/1695/germany---jamaica-bit-1992-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1696/germany---jordan-bit-1974-,UNCTAD IIA,NA,BITs,1974,/international-investment-agreements/treaties/bilateral-investment-treaties/1696/germany---jordan-bit-1974-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1697/germany---jordan-bit-2007-,UNCTAD IIA,NA,BITs,2007,/international-investment-agreements/treaties/bilateral-investment-treaties/1697/germany---jordan-bit-2007-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1698/germany---kazakhstan-bit-1992-,UNCTAD IIA,NA,BITs,1992,/international-investment-agreements/treaties/bilateral-investment-treaties/1698/germany---kazakhstan-bit-1992-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1699/germany---kenya-bit-1996-,UNCTAD IIA,NA,BITs,1996,/international-investment-agreements/treaties/bilateral-investment-treaties/1699/germany---kenya-bit-1996-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/17/albania---germany-bit-1991-,UNCTAD IIA,NA,BITs,1991,/international-investment-agreements/treaties/bilateral-investment-treaties/17/albania---germany-bit-1991-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/170/armenia---china-bit-1992-,UNCTAD IIA,NA,BITs,1992,/international-investment-agreements/treaties/bilateral-investment-treaties/170/armenia---china-bit-1992-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1700/germany---korea-republic-of-bit-1964-,UNCTAD IIA,NA,BITs,1964,/international-investment-agreements/treaties/bilateral-investment-treaties/1700/germany---korea-republic-of-bit-1964-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1701/germany---kuwait-bit-1994-,UNCTAD IIA,NA,BITs,1994,/international-investment-agreements/treaties/bilateral-investment-treaties/1701/germany---kuwait-bit-1994-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1702/germany---kyrgyzstan-bit-1997-,UNCTAD IIA,NA,BITs,1997,/international-investment-agreements/treaties/bilateral-investment-treaties/1702/germany---kyrgyzstan-bit-1997-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1703/germany---lao-people-s-democratic-republic-bit-1996-,UNCTAD IIA,NA,BITs,1996,/international-investment-agreements/treaties/bilateral-investment-treaties/1703/germany---lao-people-s-democratic-republic-bit-1996-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1704/germany---latvia-bit-1993-,UNCTAD IIA,NA,BITs,1993,/international-investment-agreements/treaties/bilateral-investment-treaties/1704/germany---latvia-bit-1993-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1705/germany---lebanon-bit-1997-,UNCTAD IIA,NA,BITs,1997,/international-investment-agreements/treaties/bilateral-investment-treaties/1705/germany---lebanon-bit-1997-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1706/germany---lesotho-bit-1982-,UNCTAD IIA,NA,BITs,1982,/international-investment-agreements/treaties/bilateral-investment-treaties/1706/germany---lesotho-bit-1982-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1707/germany---liberia-bit-1961-,UNCTAD IIA,NA,BITs,1961,/international-investment-agreements/treaties/bilateral-investment-treaties/1707/germany---liberia-bit-1961-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1708/germany---libya-bit-2004-,UNCTAD IIA,NA,BITs,2004,/international-investment-agreements/treaties/bilateral-investment-treaties/1708/germany---libya-bit-2004-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1709/germany---lithuania-bit-1992-,UNCTAD IIA,NA,BITs,1992,/international-investment-agreements/treaties/bilateral-investment-treaties/1709/germany---lithuania-bit-1992-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/171/armenia---cyprus-bit-1995-,UNCTAD IIA,NA,BITs,1995,/international-investment-agreements/treaties/bilateral-investment-treaties/171/armenia---cyprus-bit-1995-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1710/germany---macedonia-the-former-yugoslav-republic-of-bit-1996-,UNCTAD IIA,NA,BITs,1996,/international-investment-agreements/treaties/bilateral-investment-treaties/1710/germany---macedonia-the-former-yugoslav-republic-of-bit-1996-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1711/germany---madagascar-bit-1962-,UNCTAD IIA,NA,BITs,1962,/international-investment-agreements/treaties/bilateral-investment-treaties/1711/germany---madagascar-bit-1962-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1712/germany---madagascar-bit-2006-,UNCTAD IIA,NA,BITs,2006,/international-investment-agreements/treaties/bilateral-investment-treaties/1712/germany---madagascar-bit-2006-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1713/germany---malaysia-bit-1960-,UNCTAD IIA,NA,BITs,1960,/international-investment-agreements/treaties/bilateral-investment-treaties/1713/germany---malaysia-bit-1960-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1714/germany---mali-bit-1977-,UNCTAD IIA,NA,BITs,1977,/international-investment-agreements/treaties/bilateral-investment-treaties/1714/germany---mali-bit-1977-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1715/germany---malta-bit-1974-,UNCTAD IIA,NA,BITs,1974,/international-investment-agreements/treaties/bilateral-investment-treaties/1715/germany---malta-bit-1974-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1716/germany---mauritania-bit-1982-,UNCTAD IIA,NA,BITs,1982,/international-investment-agreements/treaties/bilateral-investment-treaties/1716/germany---mauritania-bit-1982-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1717/germany---mauritius-bit-1971-,UNCTAD IIA,NA,BITs,1971,/international-investment-agreements/treaties/bilateral-investment-treaties/1717/germany---mauritius-bit-1971-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1718/germany---mexico-bit-1998-,UNCTAD IIA,NA,BITs,1998,/international-investment-agreements/treaties/bilateral-investment-treaties/1718/germany---mexico-bit-1998-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1719/germany---moldova-republic-of-bit-1994-,UNCTAD IIA,NA,BITs,1994,/international-investment-agreements/treaties/bilateral-investment-treaties/1719/germany---moldova-republic-of-bit-1994-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/172/armenia---egypt-bit-1996-,UNCTAD IIA,NA,BITs,1996,/international-investment-agreements/treaties/bilateral-investment-treaties/172/armenia---egypt-bit-1996-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1720/germany---mongolia-bit-1991-,UNCTAD IIA,NA,BITs,1991,/international-investment-agreements/treaties/bilateral-investment-treaties/1720/germany---mongolia-bit-1991-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1721/germany---morocco-bit-1961-,UNCTAD IIA,NA,BITs,1961,/international-investment-agreements/treaties/bilateral-investment-treaties/1721/germany---morocco-bit-1961-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1722/germany---morocco-bit-2001-,UNCTAD IIA,NA,BITs,2001,/international-investment-agreements/treaties/bilateral-investment-treaties/1722/germany---morocco-bit-2001-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1723/germany---mozambique-bit-2002-,UNCTAD IIA,NA,BITs,2002,/international-investment-agreements/treaties/bilateral-investment-treaties/1723/germany---mozambique-bit-2002-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1724/germany---namibia-bit-1994-,UNCTAD IIA,NA,BITs,1994,/international-investment-agreements/treaties/bilateral-investment-treaties/1724/germany---namibia-bit-1994-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1725/germany---nepal-bit-1986-,UNCTAD IIA,NA,BITs,1986,/international-investment-agreements/treaties/bilateral-investment-treaties/1725/germany---nepal-bit-1986-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1726/germany---nicaragua-bit-1996-,UNCTAD IIA,NA,BITs,1996,/international-investment-agreements/treaties/bilateral-investment-treaties/1726/germany---nicaragua-bit-1996-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1727/germany---niger-bit-1964-,UNCTAD IIA,NA,BITs,1964,/international-investment-agreements/treaties/bilateral-investment-treaties/1727/germany---niger-bit-1964-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1729/germany---nigeria-bit-2000-,UNCTAD IIA,NA,BITs,2000,/international-investment-agreements/treaties/bilateral-investment-treaties/1729/germany---nigeria-bit-2000-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/173/armenia---finland-bit-2004-,UNCTAD IIA,NA,BITs,2004,/international-investment-agreements/treaties/bilateral-investment-treaties/173/armenia---finland-bit-2004-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1730/germany---oman-bit-1979-,UNCTAD IIA,NA,BITs,1979,/international-investment-agreements/treaties/bilateral-investment-treaties/1730/germany---oman-bit-1979-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1731/germany---oman-bit-2007-,UNCTAD IIA,NA,BITs,2007,/international-investment-agreements/treaties/bilateral-investment-treaties/1731/germany---oman-bit-2007-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1732/germany---pakistan-bit-1959-,UNCTAD IIA,NA,BITs,1959,/international-investment-agreements/treaties/bilateral-investment-treaties/1732/germany---pakistan-bit-1959-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1733/germany---pakistan-bit-2009-,UNCTAD IIA,NA,BITs,2009,/international-investment-agreements/treaties/bilateral-investment-treaties/1733/germany---pakistan-bit-2009-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1734/germany---state-of-palestine-bit-2000-,UNCTAD IIA,NA,BITs,2000,/international-investment-agreements/treaties/bilateral-investment-treaties/1734/germany---state-of-palestine-bit-2000-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1735/germany---panama-bit-1983-,UNCTAD IIA,NA,BITs,1983,/international-investment-agreements/treaties/bilateral-investment-treaties/1735/germany---panama-bit-1983-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1736/germany---papua-new-guinea-bit-1980-,UNCTAD IIA,NA,BITs,1980,/international-investment-agreements/treaties/bilateral-investment-treaties/1736/germany---papua-new-guinea-bit-1980-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1737/germany---paraguay-bit-1993-,UNCTAD IIA,NA,BITs,1993,/international-investment-agreements/treaties/bilateral-investment-treaties/1737/germany---paraguay-bit-1993-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1738/germany---peru-bit-1995-,UNCTAD IIA,NA,BITs,1995,/international-investment-agreements/treaties/bilateral-investment-treaties/1738/germany---peru-bit-1995-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1739/germany---philippines-bit-1997-,UNCTAD IIA,NA,BITs,1997,/international-investment-agreements/treaties/bilateral-investment-treaties/1739/germany---philippines-bit-1997-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/174/armenia---france-bit-1995-,UNCTAD IIA,NA,BITs,1995,/international-investment-agreements/treaties/bilateral-investment-treaties/174/armenia---france-bit-1995-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1740/germany---poland-bit-1989-,UNCTAD IIA,NA,BITs,1989,/international-investment-agreements/treaties/bilateral-investment-treaties/1740/germany---poland-bit-1989-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1741/germany---portugal-bit-1980-,UNCTAD IIA,NA,BITs,1980,/international-investment-agreements/treaties/bilateral-investment-treaties/1741/germany---portugal-bit-1980-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1742/germany---qatar-bit-1996-,UNCTAD IIA,NA,BITs,1996,/international-investment-agreements/treaties/bilateral-investment-treaties/1742/germany---qatar-bit-1996-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1743/germany---romania-bit-1979-,UNCTAD IIA,NA,BITs,1979,/international-investment-agreements/treaties/bilateral-investment-treaties/1743/germany---romania-bit-1979-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1744/germany---romania-bit-1996-,UNCTAD IIA,NA,BITs,1996,/international-investment-agreements/treaties/bilateral-investment-treaties/1744/germany---romania-bit-1996-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1745/germany---russian-federation-bit-1989-,UNCTAD IIA,NA,BITs,1989,/international-investment-agreements/treaties/bilateral-investment-treaties/1745/germany---russian-federation-bit-1989-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1746/germany---rwanda-bit-1967-,UNCTAD IIA,NA,BITs,1967,/international-investment-agreements/treaties/bilateral-investment-treaties/1746/germany---rwanda-bit-1967-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1747/germany---saint-lucia-bit-1985-,UNCTAD IIA,NA,BITs,1985,/international-investment-agreements/treaties/bilateral-investment-treaties/1747/germany---saint-lucia-bit-1985-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1748/germany---saint-vincent-and-the-grenadines-bit-1986-,UNCTAD IIA,NA,BITs,1986,/international-investment-agreements/treaties/bilateral-investment-treaties/1748/germany---saint-vincent-and-the-grenadines-bit-1986-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1749/germany---saudi-arabia-bit-1996-,UNCTAD IIA,NA,BITs,1996,/international-investment-agreements/treaties/bilateral-investment-treaties/1749/germany---saudi-arabia-bit-1996-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/175/armenia---georgia-bit-1996-,UNCTAD IIA,NA,BITs,1996,/international-investment-agreements/treaties/bilateral-investment-treaties/175/armenia---georgia-bit-1996-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1750/germany---senegal-bit-1964-,UNCTAD IIA,NA,BITs,1964,/international-investment-agreements/treaties/bilateral-investment-treaties/1750/germany---senegal-bit-1964-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1751/germany---serbia-bit-1989-,UNCTAD IIA,NA,BITs,1989,/international-investment-agreements/treaties/bilateral-investment-treaties/1751/germany---serbia-bit-1989-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1752/germany---sierra-leone-bit-1965-,UNCTAD IIA,NA,BITs,1965,/international-investment-agreements/treaties/bilateral-investment-treaties/1752/germany---sierra-leone-bit-1965-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1753/germany---singapore-bit-1973-,UNCTAD IIA,NA,BITs,1973,/international-investment-agreements/treaties/bilateral-investment-treaties/1753/germany---singapore-bit-1973-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1754/germany---slovakia-bit-1990-,UNCTAD IIA,NA,BITs,1990,/international-investment-agreements/treaties/bilateral-investment-treaties/1754/germany---slovakia-bit-1990-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1755/germany---slovenia-bit-1993-,UNCTAD IIA,NA,BITs,1993,/international-investment-agreements/treaties/bilateral-investment-treaties/1755/germany---slovenia-bit-1993-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1756/germany---somalia-bit-1981-,UNCTAD IIA,NA,BITs,1981,/international-investment-agreements/treaties/bilateral-investment-treaties/1756/germany---somalia-bit-1981-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1757/germany---south-africa-bit-1995-,UNCTAD IIA,NA,BITs,1995,/international-investment-agreements/treaties/bilateral-investment-treaties/1757/germany---south-africa-bit-1995-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1758/germany---sri-lanka-bit-1963-,UNCTAD IIA,NA,BITs,1963,/international-investment-agreements/treaties/bilateral-investment-treaties/1758/germany---sri-lanka-bit-1963-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1759/germany---sri-lanka-bit-2000-,UNCTAD IIA,NA,BITs,2000,/international-investment-agreements/treaties/bilateral-investment-treaties/1759/germany---sri-lanka-bit-2000-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/176/armenia---germany-bit-1995-,UNCTAD IIA,NA,BITs,1995,/international-investment-agreements/treaties/bilateral-investment-treaties/176/armenia---germany-bit-1995-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1760/germany---sudan-bit-1963-,UNCTAD IIA,NA,BITs,1963,/international-investment-agreements/treaties/bilateral-investment-treaties/1760/germany---sudan-bit-1963-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1761/eswatini---germany-bit-1990-,UNCTAD IIA,NA,BITs,1990,/international-investment-agreements/treaties/bilateral-investment-treaties/1761/eswatini---germany-bit-1990-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1762/germany---syrian-arab-republic-bit-1977-,UNCTAD IIA,NA,BITs,1977,/international-investment-agreements/treaties/bilateral-investment-treaties/1762/germany---syrian-arab-republic-bit-1977-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1763/germany---tajikistan-bit-2003-,UNCTAD IIA,NA,BITs,2003,/international-investment-agreements/treaties/bilateral-investment-treaties/1763/germany---tajikistan-bit-2003-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1764/germany---united-republic-of-tanzania-bit-1965-,UNCTAD IIA,NA,BITs,1965,/international-investment-agreements/treaties/bilateral-investment-treaties/1764/germany---united-republic-of-tanzania-bit-1965-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1765/germany---thailand-bit-1961-,UNCTAD IIA,NA,BITs,1961,/international-investment-agreements/treaties/bilateral-investment-treaties/1765/germany---thailand-bit-1961-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1766/germany---thailand-bit-2002-,UNCTAD IIA,NA,BITs,2002,/international-investment-agreements/treaties/bilateral-investment-treaties/1766/germany---thailand-bit-2002-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1767/germany---timor-leste-bit-2005-,UNCTAD IIA,NA,BITs,2005,/international-investment-agreements/treaties/bilateral-investment-treaties/1767/germany---timor-leste-bit-2005-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1768/germany---togo-bit-1961-,UNCTAD IIA,NA,BITs,1961,/international-investment-agreements/treaties/bilateral-investment-treaties/1768/germany---togo-bit-1961-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1769/germany---trinidad-and-tobago-bit-2006-,UNCTAD IIA,NA,BITs,2006,/international-investment-agreements/treaties/bilateral-investment-treaties/1769/germany---trinidad-and-tobago-bit-2006-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/177/armenia---greece-bit-1993-,UNCTAD IIA,NA,BITs,1993,/international-investment-agreements/treaties/bilateral-investment-treaties/177/armenia---greece-bit-1993-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1770/germany---tunisia-bit-1963-,UNCTAD IIA,NA,BITs,1963,/international-investment-agreements/treaties/bilateral-investment-treaties/1770/germany---tunisia-bit-1963-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1771/germany---turkey-bit-1962-,UNCTAD IIA,NA,BITs,1962,/international-investment-agreements/treaties/bilateral-investment-treaties/1771/germany---turkey-bit-1962-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1772/germany---turkmenistan-bit-1997-,UNCTAD IIA,NA,BITs,1997,/international-investment-agreements/treaties/bilateral-investment-treaties/1772/germany---turkmenistan-bit-1997-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1773/germany---uganda-bit-1966-,UNCTAD IIA,NA,BITs,1966,/international-investment-agreements/treaties/bilateral-investment-treaties/1773/germany---uganda-bit-1966-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1774/germany---ukraine-bit-1993-,UNCTAD IIA,NA,BITs,1993,/international-investment-agreements/treaties/bilateral-investment-treaties/1774/germany---ukraine-bit-1993-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1775/germany---united-arab-emirates-bit-1997-,UNCTAD IIA,NA,BITs,1997,/international-investment-agreements/treaties/bilateral-investment-treaties/1775/germany---united-arab-emirates-bit-1997-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1776/germany---uruguay-bit-1987-,UNCTAD IIA,NA,BITs,1987,/international-investment-agreements/treaties/bilateral-investment-treaties/1776/germany---uruguay-bit-1987-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1777/germany---uzbekistan-bit-1993-,UNCTAD IIA,NA,BITs,1993,/international-investment-agreements/treaties/bilateral-investment-treaties/1777/germany---uzbekistan-bit-1993-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1778/germany---venezuela-bolivarian-republic-of-bit-1996-,UNCTAD IIA,NA,BITs,1996,/international-investment-agreements/treaties/bilateral-investment-treaties/1778/germany---venezuela-bolivarian-republic-of-bit-1996-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1779/germany---viet-nam-bit-1993-,UNCTAD IIA,NA,BITs,1993,/international-investment-agreements/treaties/bilateral-investment-treaties/1779/germany---viet-nam-bit-1993-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/178/armenia---india-bit-2003-,UNCTAD IIA,NA,BITs,2003,/international-investment-agreements/treaties/bilateral-investment-treaties/178/armenia---india-bit-2003-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1780/germany---yemen-bit-1974-,UNCTAD IIA,NA,BITs,1974,/international-investment-agreements/treaties/bilateral-investment-treaties/1780/germany---yemen-bit-1974-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1781/germany---yemen-bit-2005-,UNCTAD IIA,NA,BITs,2005,/international-investment-agreements/treaties/bilateral-investment-treaties/1781/germany---yemen-bit-2005-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1782/germany---zambia-bit-1966-,UNCTAD IIA,NA,BITs,1966,/international-investment-agreements/treaties/bilateral-investment-treaties/1782/germany---zambia-bit-1966-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1783/germany---zimbabwe-bit-1995-,UNCTAD IIA,NA,BITs,1995,/international-investment-agreements/treaties/bilateral-investment-treaties/1783/germany---zimbabwe-bit-1995-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1784/ghana---guinea-bit-2001-,UNCTAD IIA,NA,BITs,2001,/international-investment-agreements/treaties/bilateral-investment-treaties/1784/ghana---guinea-bit-2001-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1785/ghana---india-bit-2002-,UNCTAD IIA,NA,BITs,2002,/international-investment-agreements/treaties/bilateral-investment-treaties/1785/ghana---india-bit-2002-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1786/ghana---italy-bit-1998-,UNCTAD IIA,NA,BITs,1998,/international-investment-agreements/treaties/bilateral-investment-treaties/1786/ghana---italy-bit-1998-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1787/ghana---malaysia-bit-1996-,UNCTAD IIA,NA,BITs,1996,/international-investment-agreements/treaties/bilateral-investment-treaties/1787/ghana---malaysia-bit-1996-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1788/ghana---mauritania-bit-2001-,UNCTAD IIA,NA,BITs,2001,/international-investment-agreements/treaties/bilateral-investment-treaties/1788/ghana---mauritania-bit-2001-
investment,unctad_/international-investment-agreements/treaties/bilateral-investment-treaties/1789/ghana---mauritius-bit-2001-,UNCTAD IIA,NA,BITs,2001,/international-investment-agreements/treaties/bilateral-investment-treaties/1789/ghana---mauritius-bit-2001-
