country_iso3,period,ideal_point
SSD,2010-2014,-2.669669131699251
STP,2010-2014,-0.013885673828058083
SVK,2010-2014,0.42192327020468595
SVN,2010-2014,0.44859218200328627
SWE,2010-2014,0.27441925104062015
SWZ,2010-2014,-0.09173570541276459
SYC,2010-2014,-0.09173570541276459
SYR,2010-2014,0.25819498782948097
TCD,2010-2014,-0.4492843540904164
TGO,2010-2014,-0.3893005595886375
TJK,2010-2014,1.705650190826593
TKM,2010-2014,1.4575999400375081
TLS,2010-2014,0.19412994441996081
TON,2010-2014,0.2635620973940692
TUN,2010-2014,0.12878355526425764
TUR,2010-2014,0.5300919327647995
TZA,2010-2014,-0.43055904168551445
UGA,2010-2014,-0.6826074156652335
UKR,2010-2014,1.0009938560990912
USA,2010-2014,0.5119391128930233
UZB,2010-2014,2.354508197270882
VCT,2010-2014,0.26505762511367154
VNM,2010-2014,0.256502062018978
YEM,2010-2014,0.25818927580310025
ZAF,2010-2014,-0.09173570541276459
ZMB,2010-2014,-0.43055904168551445
ZWE,2010-2014,-0.05262813186593406
AFG,2015-2018,0.13205298481899527
AGO,2015-2018,-0.4329596539161675
ALB,2015-2018,0.24560922051277917
AND,2015-2018,0.2440298022191516
ARE,2015-2018,0.39433301002533067
ARM,2015-2018,0.609914259769245
ATG,2015-2018,0.2507293254726847
AUS,2015-2018,0.27436316749331896
AUT,2015-2018,0.2597177716519531
AZE,2015-2018,1.3568941056262962
BDI,2015-2018,-0.36891716336801983
BEL,2015-2018,0.2588916090639306
BEN,2015-2018,-0.3787091875338499
BFA,2015-2018,-0.3787091875338499
BGD,2015-2018,0.18256009963996248
BGR,2015-2018,0.44481755481180535
BHR,2015-2018,0.37491182996998973
BIH,2015-2018,0.24141328247289628
BLR,2015-2018,1.437801923093568
BLZ,2015-2018,0.5784167654565018
BRA,2015-2018,0.23723325191648167
BRB,2015-2018,0.2507293254726847
BWA,2015-2018,-0.09231146362251069
CAF,2015-2018,-0.34838855526451035
CAN,2015-2018,0.24420245816461272
CHE,2015-2018,0.24412575008932613
CHL,2015-2018,-0.03226494819432347
CHN,2015-2018,2.69987251471882
CIV,2015-2018,0.07324125196856048
CMR,2015-2018,-0.017434406250692133
COD,2015-2018,-0.4350734949540419
COG,2015-2018,-0.6956181361438994
COL,2015-2018,0.2442527758735233
COM,2015-2018,0.023951096229215485
CPV,2015-2018,0.07324125196856048
CUB,2015-2018,0.31943323162288867
CYP,2015-2018,0.427017977943721
CZE,2015-2018,0.4059657473428597
DEU,2015-2018,0.2583671747356062
DJI,2015-2018,0.060986162965657835
DMA,2015-2018,0.5522236841052721
DNK,2015-2018,0.2589606947764564
DOM,2015-2018,-0.7017801859002502
DZA,2015-2018,-0.5203311459940122
ECU,2015-2018,0.2536072287110688
EGY,2015-2018,0.07324125196856048
ERI,2015-2018,0.04616848034912812
ESP,2015-2018,0.25105015079498216
EST,2015-2018,0.4168711272997506
ETH,2015-2018,-0.39626189381052696
FIN,2015-2018,0.25989487133976974
FJI,2015-2018,0.33285988117220783
FRA,2015-2018,0.24498739200195135
GAB,2015-2018,-0.4364986229281099
GBR,2015-2018,0.2588916090639306
GEO,2015-2018,0.36674510396484783
GHA,2015-2018,-0.3787091875338499
GIN,2015-2018,-0.3787091875338499
GMB,2015-2018,-0.3787091875338499
GNB,2015-2018,-0.3787091875338499
GNQ,2015-2018,-0.017434406250692133
GRC,2015-2018,0.2558038356874893
GRD,2015-2018,0.2507293254726847
GTM,2015-2018,0.35814409705023226
GUY,2015-2018,0.544373808677551
HND,2015-2018,0.5529797320741535
HRV,2015-2018,0.3114566677346589
HUN,2015-2018,0.4019226686184597
IDN,2015-2018,0.2739007118512836
IND,2015-2018,0.41014018848082195
IRL,2015-2018,0.2588916090639306
IRN,2015-2018,0.1500770329287342
IRQ,2015-2018,0.40298147400888873
ISL,2015-2018,0.24412575008932613
ISR,2015-2018,0.24413821891269227
ITA,2015-2018,0.0852568108290213
JOR,2015-2018,0.24413169005763063
JPN,2015-2018,0.22693039874808885
KAZ,2015-2018,1.829555320661187
KEN,2015-2018,-0.6768848374751006
KGZ,2015-2018,1.1594315960727164
KHM,2015-2018,0.24452745541513235
KNA,2015-2018,0.2507293254726847
KOR,2015-2018,0.2442184405495834
KWT,2015-2018,0.39433301002533067
LAO,2015-2018,0.4212957613688512
LBN,2015-2018,0.24413123969204537
LBR,2015-2018,-0.360873750016539
LBY,2015-2018,-0.44409452881795386
LCA,2015-2018,0.2507293254726847
LIE,2015-2018,0.24412575008932613
LKA,2015-2018,0.18256009963996248
LSO,2015-2018,-0.09231146362251069
LTU,2015-2018,0.5048519583180245
LUX,2015-2018,0.2588916090639306
LVA,2015-2018,0.3971139764834426
MAR,2015-2018,0.24408473496120364
MCO,2015-2018,0.24412575008932613
MDA,2015-2018,0.40295033223461896
MDG,2015-2018,0.07324125196856048
MKD,2015-2018,0.36543724441933334
MLI,2015-2018,-0.3787091875338499
MLT,2015-2018,0.4624083581273049
MMR,2015-2018,0.2445412888670073
MNE,2015-2018,0.6553058178172063
MNG,2015-2018,0.23925600617881487
MOZ,2015-2018,-0.49216843803872085
MRT,2015-2018,-0.3787091875338499
MUS,2015-2018,-0.09231146362251069
MWI,2015-2018,-0.09231146362251069
NAM,2015-2018,-0.05467198427815745
NER,2015-2018,-0.3787091875338499
NGA,2015-2018,0.07324125196856048
NIC,2015-2018,0.2511991813057562
NLD,2015-2018,0.2588916090639306
NOR,2015-2018,0.24412575008932613
NZL,2015-2018,0.18256009963996248
OMN,2015-2018,0.39433301002533067
PAK,2015-2018,0.6291492065324573
PAN,2015-2018,0.26009129874314735
PER,2015-2018,0.28305327805773167
PHL,2015-2018,0.2395449636971546
POL,2015-2018,0.40250512846331926
PRK,2015-2018,0.34621095419879744
PRT,2015-2018,0.10451941705122864
PRY,2015-2018,0.35774680384635255
QAT,2015-2018,0.39433301002533067
ROU,2015-2018,0.6188617443009785
RUS,2015-2018,2.8552062915937664
RWA,2015-2018,-1.0830610131168816
SAU,2015-2018,0.3749097117598849
SDN,2015-2018,-0.5893051777375471
SEN,2015-2018,-0.3787091875338499
SLE,2015-2018,0.07324125196856048
SLV,2015-2018,0.2511991813057562
SMR,2015-2018,0.24412575008932613
SOM,2015-2018,0.07324125196856048
SSD,2015-2018,-2.580424154748767
STP,2015-2018,-0.017434406250692133
SVK,2015-2018,0.4013510950027212
SVN,2015-2018,0.42695044525242326
SWE,2015-2018,0.2597177716519531
SWZ,2015-2018,-0.09231146362251069
SYC,2015-2018,-0.09231146362251069
SYR,2015-2018,0.24413123969204537
TCD,2015-2018,-0.4364986229281099
TGO,2015-2018,-0.3787091875338499
TJK,2015-2018,1.8469303520041853
TKM,2015-2018,1.5428419970813458
TLS,2015-2018,0.18256009963996248
TON,2015-2018,0.24928736627428916
TUN,2015-2018,0.11976727082204293
TUR,2015-2018,0.5051733966808885
TZA,2015-2018,-0.4184673225534487
UGA,2015-2018,-0.6613033965356766
UKR,2015-2018,0.9563686159602814
USA,2015-2018,0.4876684730433318
UZB,2015-2018,2.449634661936906
VCT,2015-2018,0.2507293254726847
VNM,2015-2018,0.24250599729363678
YEM,2015-2018,0.24412575008932613
ZAF,2015-2018,-0.09231146362251069
ZMB,2015-2018,-0.4184673225534487
ZWE,2015-2018,-0.05467198427815745
