country_iso3,period,ideal_point
BRN,2010-2014,1.1441301787632876
BTN,2010-2014,0.683522554062317
BWA,2010-2014,0.4094387689967273
CAF,2010-2014,0.4315368280063764
CAN,2010-2014,-0.41946462693775777
CHE,2010-2014,-1.0340863862417706
CHL,2010-2014,-0.0062063933104116314
CHN,2010-2014,0.6346744101615104
CIV,2010-2014,0.19262716248656184
CMR,2010-2014,0.27799762192350064
COD,2010-2014,0.544353863620162
COG,2010-2014,0.1458273672250187
COK,2010-2014,0.5578409638430182
COL,2010-2014,0.29257236607341636
COM,2010-2014,0.23532526072144547
CPV,2010-2014,0.3379510828939887
CRI,2010-2014,-0.9007102943458996
CUB,2010-2014,0.8429467186048133
CYP,2010-2014,0.6880502147904382
CZE,2010-2014,-1.2205419170012035
DEU,2010-2014,-1.466615362916951
DJI,2010-2014,0.6414636970334033
DMA,2010-2014,0.6724134711653994
DNK,2010-2014,-1.5281872453092686
DOM,2010-2014,-0.7485278573423917
DZA,2010-2014,0.9675393971874575
ECU,2010-2014,-0.21009735962780465
ERI,2010-2014,0.6074572928690354
ESP,2010-2014,-1.7594657878609274
EST,2010-2014,-0.6142368421691864
ETH,2010-2014,1.0089830907318011
FIN,2010-2014,-0.6142368421691864
FJI,2010-2014,-0.37851462505104894
FRA,2010-2014,-1.6547077379817083
FSM,2010-2014,0.6239115281777841
GAB,2010-2014,0.6074572928690354
GBR,2010-2014,-1.5281872453092686
GEO,2010-2014,0.5160095343932444
GHA,2010-2014,0.30409530847850064
GIN,2010-2014,-0.5386620532248836
GMB,2010-2014,1.022623356669318
GNB,2010-2014,-0.3575850195907512
GNQ,2010-2014,0.753496683236161
GRC,2010-2014,-0.3015148102796278
GRD,2010-2014,-1.1130931584513721
GTM,2010-2014,-0.2486022952255642
GUY,2010-2014,-0.3021934835904288
HND,2010-2014,-0.15218772772631667
HRV,2010-2014,-1.236927705172378
HTI,2010-2014,0.5614352629152086
HUN,2010-2014,-1.5281872453092686
IDN,2010-2014,1.1441301787632876
IND,2010-2014,0.9451204496245752
IRL,2010-2014,-1.3718251741883152
IRN,2010-2014,1.2455870208737188
IRQ,2010-2014,-0.05579385494263584
ISL,2010-2014,-0.5447049849243135
ISR,2010-2014,-1.3181633200701468
ITA,2010-2014,-1.5281872453092686
JAM,2010-2014,-0.3890514937995948
JOR,2010-2014,0.1636450600274833
JPN,2010-2014,-1.6547077379817083
KAZ,2010-2014,0.4900939095734304
KEN,2010-2014,0.918676303913601
KGZ,2010-2014,0.7295106337759291
KHM,2010-2014,0.5529622326676892
KIR,2010-2014,0.6074572928690354
KNA,2010-2014,-0.5066950958798012
KOR,2010-2014,-0.13466385493194188
KWT,2010-2014,0.8959017808119153
LAO,2010-2014,0.4914710005409917
LBN,2010-2014,0.005288103189982497
LBR,2010-2014,0.14221391239167264
LBY,2010-2014,0.7295106337759291
LCA,2010-2014,-0.12599818885897582
LIE,2010-2014,-1.1706611588390092
LKA,2010-2014,0.45411908490971653
LSO,2010-2014,-0.6311228657485385
LTU,2010-2014,-0.27121108276256045
LUX,2010-2014,-1.3718251741883152
LVA,2010-2014,-0.2113127929211989
MAR,2010-2014,1.035175115675535
MCO,2010-2014,-0.5173497831592758
MDA,2010-2014,0.010315972100717233
MDG,2010-2014,0.3708205649987012
MDV,2010-2014,0.8761452574172252
MEX,2010-2014,-1.7537848834633187
MHL,2010-2014,0.8257133437625783
MKD,2010-2014,-1.0009089677734258
MLI,2010-2014,-1.0047080546880107
MLT,2010-2014,-0.9108183771860672
MMR,2010-2014,0
MNE,2010-2014,-0.9803858807401231
MNG,2010-2014,0.6239115281777841
MOZ,2010-2014,-0.011387076914671057
MRT,2010-2014,0.19262716248656184
MUS,2010-2014,0.3695999928356064
MWI,2010-2014,0.09618317272182753
MYS,2010-2014,0.7004039183727159
NAM,2010-2014,0.44356506289726993
NER,2010-2014,-0.43257363841055785
NGA,2010-2014,0.1542654634404111
NIC,2010-2014,-0.266862142906086
NIU,2010-2014,0.6680182979074775
NLD,2010-2014,-1.5281872453092686
NOR,2010-2014,-1.7594657878609274
NPL,2010-2014,1.2455870208737188
NRU,2010-2014,0.08475063579591437
NZL,2010-2014,1.0342665058428897
OMN,2010-2014,1.0158071363499006
PAK,2010-2014,1.2455870208737188
PAN,2010-2014,-1.5281872453092686
PER,2010-2014,-0.7727547671559077
PHL,2010-2014,0.918676303913601
PLW,2010-2014,0.7089265821519927
PNG,2010-2014,1.1275314143940425
POL,2010-2014,-0.3729208794103063
PRT,2010-2014,-0.9058439840337209
PRY,2010-2014,-0.11088569251136596
PSE,2010-2014,0
QAT,2010-2014,0.1636450600274833
ROU,2010-2014,-0.7154532459706096
RUS,2010-2014,0.9451204496245752
RWA,2010-2014,0.4953206805938139
SAU,2010-2014,1.2455870208737188
SDN,2010-2014,0.918676303913601
SEN,2010-2014,-1.0047080546880107
SGP,2010-2014,1.035175115675535
SLB,2010-2014,0.8162779852872823
SLE,2010-2014,-1.3377347174657843
SLV,2010-2014,-1.2597396918585402
SMR,2010-2014,-0.21210920375563613
SOM,2010-2014,0.3941519333001991
SRB,2010-2014,-0.7354456165326032
SSD,2010-2014,0.4868068489112878
STP,2010-2014,0.82658798452556
SUR,2010-2014,0.7767828140479184
SVK,2010-2014,-1.1205782223151997
SVN,2010-2014,-1.3335356840127406
SWE,2010-2014,-1.6242935447126454
SWZ,2010-2014,0.23537414003253485
SYC,2010-2014,0.13935102970704527
SYR,2010-2014,0.5216991266879397
TCD,2010-2014,0.015011322668139954
TGO,2010-2014,0.19262716248656184
THA,2010-2014,0.8025049580343178
TJK,2010-2014,0.1636450600274833
TKM,2010-2014,0.10238114780722493
TLS,2010-2014,0.82658798452556
TON,2010-2014,0.9497457720629977
TTO,2010-2014,-0.5386620532248836
TUN,2010-2014,-0.21009735962780465
TUR,2010-2014,0.6280589217648151
TUV,2010-2014,0.6870851130411868
TZA,2010-2014,0.918676303913601
UGA,2010-2014,0.6116688152150132
UKR,2010-2014,0.7323628939023905
URY,2010-2014,-0.7035606316617274
USA,2010-2014,0.9451204496245752
UZB,2010-2014,0.7045849859925569
VAT,2010-2014,-0.5486048304237512
VCT,2010-2014,-0.16691126330141887
VEN,2010-2014,0.5547054826913285
VNM,2010-2014,1.1317960444974526
VUT,2010-2014,0.5672399061024489
WSM,2010-2014,-0.5860660601575404
YEM,2010-2014,0.8162779852872823
ZAF,2010-2014,-0.7564861347015993
ZMB,2010-2014,-0.2407079687121123
ZWE,2010-2014,0.753496683236161
AFG,2015-2018,0.042776639797676104
AGO,2015-2018,0.7258219817525519
ALB,2015-2018,-0.7072606635990228
AND,2015-2018,0.2102886242855223
ARE,2015-2018,0.7371256552608675
ARG,2015-2018,-1.0580884915612363
ARM,2015-2018,1.132155380778102
ATG,2015-2018,-0.5589326534995234
AUS,2015-2018,-1.620299731307895
AUT,2015-2018,-1.6128355480868302
AZE,2015-2018,0.69213602885197
BDI,2015-2018,0.473143579692978
BEL,2015-2018,-1.6506376226179784
BEN,2015-2018,0.14519157856756187
BFA,2015-2018,-1.16781026348266
BGD,2015-2018,0.7963138029670814
BGR,2015-2018,-1.620299731307895
BHR,2015-2018,1.041599021586304
BHS,2015-2018,-0.09762017422031402
BIH,2015-2018,-0.7682814505623867
BLR,2015-2018,0.6356221488924574
BLZ,2015-2018,-0.11424391297995681
BOL,2015-2018,-0.30043837746271346
BRA,2015-2018,-0.18395840385146264
BRB,2015-2018,0.3995266219034633
BRN,2015-2018,1.1499125378325186
BTN,2015-2018,0.6913752831659244
BWA,2015-2018,0.4161394906433382
CAF,2015-2018,0.4137973593515731
CAN,2015-2018,-0.41993511978488146
CHE,2015-2018,-1.04766359011784
CHL,2015-2018,-0.024214524207098187
CHN,2015-2018,0.6427155838386917
CIV,2015-2018,0.17398447964704192
CMR,2015-2018,0.2589818828021328
COD,2015-2018,0.5524720752813228
COG,2015-2018,0.15352737493657784
COK,2015-2018,0.5646271329484301
COL,2015-2018,0.28911931413501857
COM,2015-2018,0.24296760647782578
CPV,2015-2018,0.31867306133675527
CRI,2015-2018,-0.89789355832783
CUB,2015-2018,0.8383700906431313
CYP,2015-2018,0.6691409692505292
CZE,2015-2018,-1.2175653488216225
DEU,2015-2018,-1.4630191208538978
DJI,2015-2018,0.6492007629831692
DMA,2015-2018,0.6538558917046003
DNK,2015-2018,-1.524435567278665
DOM,2015-2018,-0.7467405860912442
DZA,2015-2018,0.9688066958339553
ECU,2015-2018,-0.2012708018397555
ERI,2015-2018,0.615327716428407
ESP,2015-2018,-1.7551317617029751
EST,2015-2018,-0.61042225460678
ETH,2015-2018,1.0152878083475056
FIN,2015-2018,-0.61042225460678
FJI,2015-2018,-0.3688047687889915
FRA,2015-2018,-1.6506376226179784
FSM,2015-2018,0.6319406408150002
GAB,2015-2018,0.615327716428407
GBR,2015-2018,-1.524435567278665
GEO,2015-2018,0.4978815232589117
GHA,2015-2018,0.28496545487578706
GIN,2015-2018,-0.5371650442693786
GMB,2015-2018,1.0173129073820635
GNB,2015-2018,-0.3740704300968556
GNQ,2015-2018,0.7610754634858495
GRC,2015-2018,-0.31616604515779145
GRD,2015-2018,-1.1103872213708654
GTM,2015-2018,-0.26555903145063886
GUY,2015-2018,-0.30064908545516744
HND,2015-2018,-0.1693282440546428
HRV,2015-2018,-1.2339100948133686
HTI,2015-2018,0.5694864143010634
HUN,2015-2018,-1.524435567278665
IDN,2015-2018,1.1499125378325186
IND,2015-2018,0.9519499154087355
IRL,2015-2018,-1.3684677366817757
IRN,2015-2018,1.2514754926959506
IRQ,2015-2018,-0.04755744962549008
ISL,2015-2018,-0.5534970961991901
ISR,2015-2018,-1.3026811395778046
ITA,2015-2018,-1.524435567278665
JAM,2015-2018,-0.3860766955530018
JOR,2015-2018,0.1732686026859041
JPN,2015-2018,-1.6506376226179784
KAZ,2015-2018,0.47231162870651366
KEN,2015-2018,0.9253314316349223
KGZ,2015-2018,0.7371256552608675
KHM,2015-2018,0.5610466149851069
KIR,2015-2018,0.615327716428407
KNA,2015-2018,-0.5052790286484129
KOR,2015-2018,-0.1498394479023561
KWT,2015-2018,0.9024219028780098
LAO,2015-2018,0.4980864946330468
LBN,2015-2018,0.008588971224312365
LBR,2015-2018,0.1255586184912288
LBY,2015-2018,0.7371256552608675
LCA,2015-2018,-0.12349882292828498
LIE,2015-2018,-1.16781026348266
LKA,2015-2018,0.4469556673346538
LSO,2015-2018,-0.6513242488341535
LTU,2015-2018,-0.2683246928808045
LUX,2015-2018,-1.3684677366817757
LVA,2015-2018,-0.20858835010882806
MAR,2015-2018,1.041599021586304
MCO,2015-2018,-0.532907884784656
MDA,2015-2018,-0.0077639142134162675
MDG,2015-2018,0.34101928464368575
MDV,2015-2018,0.8829657578928789
MEX,2015-2018,-1.7488186285640026
MHL,2015-2018,0.8329523234810418
MKD,2015-2018,-0.9984860409881677
MLI,2015-2018,-1.0020322886406319
MLT,2015-2018,-0.9086222707314107
MMR,2015-2018,0.0960744284784291
MNE,2015-2018,-0.9780147799944165
MNG,2015-2018,0.6319406408150002
MOZ,2015-2018,-0.02914001016438056
MRT,2015-2018,0.17398447964704192
MUS,2015-2018,0.34008610110264814
MWI,2015-2018,0.10407224443917898
MYS,2015-2018,0.707910211609738
NAM,2015-2018,0.4397144705311973
NER,2015-2018,-0.44873518328450457
NGA,2015-2018,0.15600678132732076
NIC,2015-2018,-0.25717299736442545
NIU,2015-2018,0.6756513610061995
NLD,2015-2018,-1.524435567278665
NOR,2015-2018,-1.7551317617029751
NPL,2015-2018,1.2514754926959506
NRU,2015-2018,0.09268317821814484
NZL,2015-2018,1.0322072259901687
OMN,2015-2018,1.0220854771427357
PAK,2015-2018,1.2514754926959506
PAN,2015-2018,-1.524435567278665
PER,2015-2018,-0.7874516396440275
PHL,2015-2018,0.9253314316349223
PLW,2015-2018,0.7046239961326662
PNG,2015-2018,1.1336559528010293
POL,2015-2018,-0.36998937431339
PRT,2015-2018,-0.9036603583258439
PRY,2015-2018,-0.138640657717641
PSE,2015-2018,-0.31407827596147825
QAT,2015-2018,0.1732686026859041
ROU,2015-2018,-0.7115968763636125
RUS,2015-2018,0.9519499154087355
RWA,2015-2018,0.4912556608058654
SAU,2015-2018,1.2514754926959506
SDN,2015-2018,0.9253314316349223
SEN,2015-2018,-1.0020322886406319
SGP,2015-2018,1.041599021586304
SLB,2015-2018,0.8236114888216369
SLE,2015-2018,-1.3344634393315344
SLV,2015-2018,-1.2566643812293363
SMR,2015-2018,-0.22834492042384005
SOM,2015-2018,0.39078768280362824
SRB,2015-2018,-0.7315354871186877
SSD,2015-2018,0.4947416476202001
STP,2015-2018,0.8338812877749748
SUR,2015-2018,0.757468172293653
SVK,2015-2018,-1.127707372915186
SVN,2015-2018,-1.3302746959063128
SWE,2015-2018,-1.620299731307895
SWZ,2015-2018,0.24079427347830168
SYC,2015-2018,0.12094092836621431
SYR,2015-2018,0.5304110354819409
TCD,2015-2018,-0.0028565539468800583
TGO,2015-2018,0.17398447964704192
THA,2015-2018,0.8083106617799186
TJK,2015-2018,0.1732686026859041
TKM,2015-2018,0.11224851323112192
TLS,2015-2018,0.8338812877749748
TON,2015-2018,0.9567806907461527
TTO,2015-2018,-0.5371650442693786
TUN,2015-2018,-0.2012708018397555
TUR,2015-2018,0.6356221488924574
TUV,2015-2018,0.6684605443159966
TZA,2015-2018,0.9253314316349223
UGA,2015-2018,0.6195227158214338
UKR,2015-2018,0.7395189624761055
URY,2015-2018,-0.7012408868862405
USA,2015-2018,0.9519499154087355
UZB,2015-2018,0.7122976167239762
VAT,2015-2018,-0.5378296399024058
VCT,2015-2018,-0.1663546515070584
VEN,2015-2018,0.5634273697040195
VNM,2015-2018,1.1384898598208206
VUT,2015-2018,0.5759125601688537
WSM,2015-2018,-0.5838034661351638
YEM,2015-2018,0.8236114888216369
ZAF,2015-2018,-0.7646663874600792
ZMB,2015-2018,-0.25769895917568053
ZWE,2015-2018,0.7610754634858495
