country_iso3,period,ideal_point
POL,2005-2009,0.23977172013299983
PRK,2005-2009,0.24036513068160226
PRT,2005-2009,0.24057100633717887
PYF,2005-2009,0.24055772001399123
QAT,2005-2009,0.24346552927554735
REU,2005-2009,0.23862675218189142
ROU,2005-2009,0.24106483928283565
RUS,2005-2009,0.24138206535904908
RWA,2005-2009,0.24188151754524004
SAU,2005-2009,0.23510729666953642
SDN,2005-2009,0.24067354549734463
SEN,2005-2009,0.24257042651113725
SGP,2005-2009,0.24091946476052475
SHN,2005-2009,0.24138206535904908
SLB,2005-2009,0.24118945803469888
SLE,2005-2009,0.24125885325267182
SLV,2005-2009,0.24104781762240363
SMR,2005-2009,0.2394096515415935
SOM,2005-2009,0.2417444317227248
SPM,2005-2009,0.24137317802338662
SRB,2005-2009,0.24379029557539478
SSD,2005-2009,0.24223901358256408
STP,2005-2009,0.2413966752105177
SUR,2005-2009,0.2408777632382752
SVK,2005-2009,0.24265254839261363
SVN,2005-2009,0.24104503449467768
SWE,2005-2009,0.24134162225315722
SWZ,2005-2009,0.241380358587465
SXM,2005-2009,0.2412422225935302
SYC,2005-2009,0.24137430128365164
SYR,2005-2009,0.241373111329014
TCD,2005-2009,0.2346085969626127
TGO,2005-2009,0.24137430128365164
THA,2005-2009,0.23664329988988678
TJK,2005-2009,0.24038378089879658
TKL,2005-2009,0.24117207772699373
TKM,2005-2009,0.23627413126163552
TLS,2005-2009,0.24138206535904908
TON,2005-2009,0.23957171468548347
TTO,2005-2009,0.24051519518580283
TUN,2005-2009,0.24084463371775822
TUR,2005-2009,0.2408324866312463
TUV,2005-2009,0.24008266821127436
TWN,2005-2009,0.24150116159821716
TZA,2005-2009,0.24138206535904908
UGA,2005-2009,0.24045482051740577
UKR,2005-2009,0.24137430128365164
URY,2005-2009,0.24115601608118079
USA,2005-2009,0.24044709165149297
VAT,2005-2009,0.24093212222789084
VCT,2005-2009,0.23997839663270973
VGB,2005-2009,0.24121879693882914
VNM,2005-2009,0.24375787056052595
VUT,2005-2009,0.2413526552378389
WSM,2005-2009,0.24055196256821565
ZAF,2005-2009,0.2409684705720468
ABW,2010-2014,0.6368256261186258
AFG,2010-2014,0.2588350801681168
AGO,2010-2014,0.2561390480234033
AIA,2010-2014,0.2569862698129508
ALB,2010-2014,0.2618819597223465
AND,2010-2014,0.25887386771033477
ARE,2010-2014,0.25882814266236276
ARG,2010-2014,0.25887386771033477
ARM,2010-2014,0.10146197087518796
ATG,2010-2014,0.1323712046797728
AUS,2010-2014,0.03338518498684009
AUT,2010-2014,0.2561386875621038
AZE,2010-2014,0.004760036937486466
BDI,2010-2014,0.10991147010948156
BEL,2010-2014,0.19977273193519726
BEN,2010-2014,0.25886381228844013
BFA,2010-2014,0.32090329099508585
BGD,2010-2014,0.09592395622632698
BGR,2010-2014,0.06366862882437467
BHR,2010-2014,0.25613178220066524
BHS,2010-2014,0.231627367577969
BIH,2010-2014,0.25887386771033477
BLR,2010-2014,0.25191437184027266
BLZ,2010-2014,0.25887386771033477
BMU,2010-2014,0.25887322645334965
BOL,2010-2014,0.2529182347776399
BRA,2010-2014,0.6037702130912119
BRB,2010-2014,0.7048550626532557
BRN,2010-2014,0.258841246841094
BTN,2010-2014,0.3035146767950374
BWA,2010-2014,0.02677474850458253
CAF,2010-2014,0.042639595976931934
CAN,2010-2014,0.2588733674178017
CHN,2010-2014,0.24143366278461575
CIV,2010-2014,0.25887272734305566
CMR,2010-2014,0.25887386771033477
COD,2010-2014,0.2545070913299642
COG,2010-2014,0.25887342985011963
COK,2010-2014,0.28930634455901894
COL,2010-2014,0.25887307130458087
COM,2010-2014,0.25662664447065753
CPV,2010-2014,0.2588733674178017
CRI,2010-2014,0.599469446931525
CUB,2010-2014,0.6359691535620186
CUW,2010-2014,0.6215587077762045
CYP,2010-2014,0.2491022683817102
CZE,2010-2014,0.6360563366394536
DEU,2010-2014,0.2588715883693559
DJI,2010-2014,0.2561386875621038
DMA,2010-2014,0.25883023693075624
DNK,2010-2014,0.24555848019272883
DOM,2010-2014,0.32482443033213293
DZA,2010-2014,0
ECU,2010-2014,0.20254483225602374
EGY,2010-2014,0.33327978965586236
ERI,2010-2014,0.6633059762090464
ESP,2010-2014,-0.2061988834535304
EST,2010-2014,0.2530599755156625
FIN,2010-2014,0.6820230216020357
FJI,2010-2014,0.6645242352114293
FLK,2010-2014,0.2588733661484581
FRO,2010-2014,0.25887386771033477
FSM,2010-2014,0.2489506921937478
GAB,2010-2014,0.22664249681360127
GBR,2010-2014,-0.030750715417145812
GEO,2010-2014,0.6584691746113521
GIB,2010-2014,0.6001308972563709
GIN,2010-2014,0.25340548160261045
GMB,2010-2014,0.246638450235277
GNB,2010-2014,0.2561386875621038
GNQ,2010-2014,0.258873532220681
GRC,2010-2014,0.25887386771033477
GRL,2010-2014,0.2561386875621038
GTM,2010-2014,0.2539540822342126
GUF,2010-2014,0.25887386771033477
GUM,2010-2014,0.34460574502667224
HKG,2010-2014,-0.12215057428185966
HND,2010-2014,0.600693929158158
HRV,2010-2014,0.25887386771033477
HTI,2010-2014,0.32951178328805714
HUN,2010-2014,0.14799528612250576
IDN,2010-2014,0.24561678780537424
IMN,2010-2014,0.6530422301365968
IND,2010-2014,0.14039223607733883
IRL,2010-2014,0.23772236104554223
IRN,2010-2014,0.5995020412680278
ISL,2010-2014,0.06853552042672538
ISR,2010-2014,0.25612836213470275
ITA,2010-2014,-0.0135295671695213
JAM,2010-2014,0.30444294047289966
JOR,2010-2014,0.25887342985011963
JPN,2010-2014,0.22457649272886201
KAZ,2010-2014,0.2556150612201458
KEN,2010-2014,0.38142369925380615
KGZ,2010-2014,0.27673050275024424
KHM,2010-2014,0.2576429305047169
KIR,2010-2014,-0.29151091067485335
KNA,2010-2014,0.24348881558436217
KOR,2010-2014,0.010470495546653894
KWT,2010-2014,0.6122771307583048
LAO,2010-2014,0.21465453444752014
LBN,2010-2014,0.1467929645276488
LBR,2010-2014,0.6305282869759256
LBY,2010-2014,0.7048550611773522
LCA,2010-2014,0.25887342985011963
LIE,2010-2014,0.24671328767841783
LKA,2010-2014,0.19295141991208295
LSO,2010-2014,0.2588661107756615
LTU,2010-2014,0.2346008492369087
LUX,2010-2014,0.2593721112546277
LVA,2010-2014,0.25886028206845274
MAC,2010-2014,0.2749876547088967
MAR,2010-2014,0.2529023131447459
MCO,2010-2014,0.2561391700788945
MDA,2010-2014,0.3110136004542972
MDG,2010-2014,-0.07566893303007824
MDV,2010-2014,0.6424964925359484
MHL,2010-2014,0.2580502277193242
MKD,2010-2014,0.3213897906177804
MLI,2010-2014,0.25887342985011963
MMR,2010-2014,0.2771691795915584
MNE,2010-2014,0.2287300110081643
MNG,2010-2014,0.321145621917638
MNP,2010-2014,0.07343568204158492
MOZ,2010-2014,0.25887342985011963
MSR,2010-2014,0.01178700241791974
MTQ,2010-2014,0.20637793150290665
MUS,2010-2014,0.13683439956817622
MWI,2010-2014,0.25885427066508265
MYS,2010-2014,0.25462339097860376
MYT,2010-2014,0.25887342985011963
NCL,2010-2014,0.25887140153478994
NFK,2010-2014,0.2550383658119073
NIC,2010-2014,0.25887342985011963
NIU,2010-2014,-0.10016922831663366
NLD,2010-2014,0.32464962010874715
NOR,2010-2014,0.22244713863095233
NPL,2010-2014,0.06113758487930024
NRU,2010-2014,0.25887386771033477
NZL,2010-2014,0.22373677244903595
OMN,2010-2014,0.22508712648163723
PAK,2010-2014,0.2361399747669771
PAN,2010-2014,0.2355800102233179
PER,2010-2014,0.5995022999796218
PHL,2010-2014,0.6304269220133668
PLW,2010-2014,0.27989359355683874
PNG,2010-2014,0.04988988614245985
POL,2010-2014,0.11085956339376944
PRK,2010-2014,0.23265331762278546
PRT,2010-2014,0.28128299093733616
PYF,2010-2014,0.2795988971604772
QAT,2010-2014,0.6114945389074569
REU,2010-2014,-0.028728018521544104
ROU,2010-2014,0.26020704896950597
RUS,2010-2014,0.25887386771033477
RWA,2010-2014,0.2561386875621038
SAU,2010-2014,-0.15891147601876499
SDN,2010-2014,0.11279909825877603
SEN,2010-2014,0.6578500803718039
SGP,2010-2014,0.2455586131525996
SHN,2010-2014,0.25887386771033477
SLB,2010-2014,0.24976553475129593
SLE,2010-2014,0.25886662168769514
SLV,2010-2014,0.25503881296397096
SMR,2010-2014,0.32129512095264456
SOM,2010-2014,0.2561309174224806
SPM,2010-2014,0.2588733674178017
SRB,2010-2014,0.5995029575239695
SSD,2010-2014,0.5994569288881706
STP,2010-2014,0.27612131679955415
SUR,2010-2014,0.3498238221565388
SVK,2010-2014,0.615543089196976
SVN,2010-2014,0.250127900771778
SWE,2010-2014,0.25887140153478994
SWZ,2010-2014,0.2588737638924929
SXM,2010-2014,0.2588657134025089
SYC,2010-2014,0.25887342985011963
SYR,2010-2014,0.2588733638333738
TCD,2010-2014,-0.1914271853643036
TGO,2010-2014,0.25887342985011963
THA,2010-2014,-0.17629574909019807
TJK,2010-2014,0.22228142001116968
TKL,2010-2014,0.2588619730522669
TKM,2010-2014,0.21316652050050244
TLS,2010-2014,0.25887386771033477
TON,2010-2014,0.11558631088146663
TTO,2010-2014,-0.12679751236661513
TUN,2010-2014,0.24612688280851214
TUR,2010-2014,0.17544694281284565
TUV,2010-2014,0.17785970093005438
TWN,2010-2014,0.24479006134157383
TZA,2010-2014,0.25887386771033477
UGA,2010-2014,0.08664523253515385
UKR,2010-2014,0.25887342985011963
URY,2010-2014,0.21897008032778673
USA,2010-2014,0.22569053629911595
VAT,2010-2014,0.08665794069734732
VCT,2010-2014,0.01225305514475948
VGB,2010-2014,0.261531364344085
VNM,2010-2014,0.5995020404712961
VUT,2010-2014,0.25887223924653724
WSM,2010-2014,0.2684200957076748
ZAF,2010-2014,0.21049193815982
ABW,2015-2018,0.8560932679613455
AFG,2015-2018,0.2863446425317965
AGO,2015-2018,0.2856799876616087
AIA,2015-2018,0.27141103991798593
ALB,2015-2018,0.2870333311762549
AND,2015-2018,0.2863538882979751
ARE,2015-2018,0.28634277867890884
ARG,2015-2018,0.2863538882979751
ARM,2015-2018,-0.09613017427415427
ATG,2015-2018,-0.16326908691693254
AUS,2015-2018,0.05660454363495947
AUT,2015-2018,0.28567990339617283
AZE,2015-2018,0.233048080619325
BDI,2015-2018,-0.44653627214792746
BEL,2015-2018,0.2727134780784004
BEN,2015-2018,0.2863513829962342
BFA,2015-2018,0.15566027889593353
BGD,2015-2018,-0.30976490233170545
BGR,2015-2018,-0.026388352970184548
BHR,2015-2018,0.2856782711154108
BHS,2015-2018,0.28009796079137605
BIH,2015-2018,0.2863538882979751
BLR,2015-2018,0.20926817254622165
BLZ,2015-2018,0.2863538882979751
BMU,2015-2018,0.2863537378857094
BOL,2015-2018,0.28495917020051664
BRA,2015-2018,0.8442690349664865
BRB,2015-2018,0.955433544704544
BRN,2015-2018,0.28634598210301593
BTN,2015-2018,0.4331803281162322
BWA,2015-2018,-0.030367765722125212
CAF,2015-2018,-0.11143688057555806
CAN,2015-2018,0.28635376957202047
CHN,2015-2018,-0.04193157308086326
CIV,2015-2018,0.2863536093371395
CMR,2015-2018,0.2863538882979751
COD,2015-2018,0.17304723509925674
COG,2015-2018,0.28635378429809377
COK,2015-2018,0.22596441084043253
COL,2015-2018,0.28635369816671785
COM,2015-2018,0.21977472848712287
CPV,2015-2018,0.28635376957202047
CRI,2015-2018,0.8436396651748613
CUB,2015-2018,0.8489372033457947
CUW,2015-2018,0.8678932191055805
CYP,2015-2018,0.21751646485514642
CZE,2015-2018,0.8737805040668822
DEU,2015-2018,0.2863532695567445
DJI,2015-2018,0.28567990339617283
DMA,2015-2018,0.28634463725972514
DNK,2015-2018,0.2832760161994043
DOM,2015-2018,0.30126182801517915
DZA,2015-2018,0.18375292196343712
ECU,2015-2018,0.26269721501273535
EGY,2015-2018,0.30307786842781914
ERI,2015-2018,0.8845299957281083
ESP,2015-2018,-0.16015433686798036
EST,2015-2018,0.28500715312707214
FIN,2015-2018,0.9275470584337846
FJI,2015-2018,0.8563431536517769
FLK,2015-2018,0.2863537692996615
FRO,2015-2018,0.2863538882979751
FSM,2015-2018,0.10807411882045392
GAB,2015-2018,0.20606939477445352
GBR,2015-2018,-0.37359658017693553
GEO,2015-2018,0.8815861907184207
GIB,2015-2018,0.833850337116212
GIN,2015-2018,0.23810573681189298
GMB,2015-2018,0.34256901792912486
GNB,2015-2018,0.28567990339617283
GNQ,2015-2018,0.28635380686652595
GRC,2015-2018,0.2863538882979751
GRL,2015-2018,0.28567990339617283
GTM,2015-2018,0.2772742808280224
GUF,2015-2018,0.2863538882979751
GUM,2015-2018,0.23659855495354887
HKG,2015-2018,-0.02597161353508859
HND,2015-2018,0.8844084859742256
HRV,2015-2018,0.2863538882979751
HTI,2015-2018,0.27903970418981144
HUN,2015-2018,0.14829587353842164
IDN,2015-2018,0.44500573861003145
IMN,2015-2018,0.8514287800427276
IND,2015-2018,-0.10083481401228911
IRL,2015-2018,0.14056355946373325
IRN,2015-2018,0.843644397393837
ISL,2015-2018,0.07304438786423428
ISR,2015-2018,0.2856773695954634
ITA,2015-2018,-0.5511441245993729
JAM,2015-2018,0.2854068575439435
JOR,2015-2018,0.28635378429809377
JPN,2015-2018,-0.24382530793411145
KAZ,2015-2018,0.22755110449814597
KEN,2015-2018,-0.37233308015048877
KGZ,2015-2018,0.29044075351541965
KHM,2015-2018,0.26282789891810726
KIR,2015-2018,-0.11759364028308303
KNA,2015-2018,0.2827980447127852
KOR,2015-2018,0.08144081508113987
KWT,2015-2018,0.8455178369966075
LAO,2015-2018,0.27601762019340065
LBN,2015-2018,0.2603427976713486
LBR,2015-2018,0.8481589448588005
LBY,2015-2018,0.9554335443902249
LCA,2015-2018,0.28635378429809377
LIE,2015-2018,0.06668139732561931
LKA,2015-2018,0.2712381598262049
LSO,2015-2018,0.28635184132201863
LTU,2015-2018,0.20653923105734937
LUX,2015-2018,0.29724465996240357
LVA,2015-2018,0.28635047207143827
MAC,2015-2018,0.2900037799445449
MAR,2015-2018,0.2849557415633963
MCO,2015-2018,0.2856800190528146
MDA,2015-2018,0.3167055223657955
MDG,2015-2018,-0.13712768439463358
MDV,2015-2018,0.8498818478426575
MHL,2015-2018,0.2710556483789003
MKD,2015-2018,0.24673313678005548
MLI,2015-2018,0.28635378429809377
MMR,2015-2018,0.29045125729171917
MNE,2015-2018,0.2793611545913092
MNG,2015-2018,0.29099879446878824
MNP,2015-2018,0.14963866307477874
MOZ,2015-2018,0.28635378429809377
MSR,2015-2018,-0.10157414781822074
MTQ,2015-2018,0.020806030623531063
MUS,2015-2018,-0.3225372082662602
MWI,2015-2018,0.2863489928746273
MYS,2015-2018,0.2092204448739281
MYT,2015-2018,0.28635378429809377
NCL,2015-2018,0.2863532263359761
NFK,2015-2018,0.21688799440049744
NIC,2015-2018,0.28635378429809377
NIU,2015-2018,-0.020176499580840376
NLD,2015-2018,0.3011913630037761
NOR,2015-2018,0.35548252284436643
NPL,2015-2018,-0.006116986310061592
NRU,2015-2018,0.2863538882979751
NZL,2015-2018,0.27822167724297914
OMN,2015-2018,0.21751760260130507
PAK,2015-2018,0.2811208992597845
PAN,2015-2018,0.006164307200087649
PER,2015-2018,0.8436444351753335
PHL,2015-2018,0.8765916881746658
PLW,2015-2018,0.2811749863976109
PNG,2015-2018,0.03296092068338105
POL,2015-2018,-0.012577825886684643
PRK,2015-2018,-0.1582868177519492
PRT,2015-2018,0.4670762893022532
PYF,2015-2018,0.2910845709662501
QAT,2015-2018,0.8454006559965206
REU,2015-2018,-0.42226602940611735
ROU,2015-2018,0.2865458824095521
RUS,2015-2018,0.2863538882979751
RWA,2015-2018,0.28567990339617283
SAU,2015-2018,-0.31863983780608707
SDN,2015-2018,0.25153140397500406
SEN,2015-2018,0.8566172705836311
SGP,2015-2018,0.28319848767594774
SHN,2015-2018,0.2863538882979751
SLB,2015-2018,0.2843068581881787
SLE,2015-2018,0.28635203552648913
SLV,2015-2018,0.2168847767153809
SMR,2015-2018,0.11239130370226161
SOM,2015-2018,0.28567808880750567
SPM,2015-2018,0.28635376957202047
SRB,2015-2018,0.8436445252538772
SSD,2015-2018,0.8436378415055661
STP,2015-2018,0.2902545946317116
SUR,2015-2018,0.22652955257031332
SVK,2015-2018,0.9009534801744237
SVN,2015-2018,0.12600353757866373
SWE,2015-2018,0.2863532263359761
SWZ,2015-2018,0.2863538621744137
SXM,2015-2018,0.28635182543104387
SYC,2015-2018,0.28635378429809377
SYR,2015-2018,0.2863537687712478
TCD,2015-2018,-0.39207274881066856
TGO,2015-2018,0.28635378429809377
THA,2015-2018,-0.45339149289149994
TJK,2015-2018,0.2778473455398906
TKL,2015-2018,0.2863510349057194
TKM,2015-2018,0.24698409198120316
TLS,2015-2018,0.2863538882979751
TON,2015-2018,0.40709240369978716
TTO,2015-2018,-0.52314367009743
TUN,2015-2018,0.12347623566183338
TUR,2015-2018,0.19049360429297724
TUV,2015-2018,0.10326851963149193
TWN,2015-2018,0.2794759352714441
TZA,2015-2018,0.2863538882979751
UGA,2015-2018,0.23635501991094068
UKR,2015-2018,0.28635378429809377
URY,2015-2018,0.23973763492541403
USA,2015-2018,0.2787422921457611
VAT,2015-2018,0.009521900692680801
VCT,2015-2018,0.1885808979670215
VGB,2015-2018,0.21150812704825714
VNM,2015-2018,0.8436443972785432
VUT,2015-2018,0.2863535071970416
WSM,2015-2018,0.21973849828519837
ZAF,2015-2018,0.27506990575514983
