country_iso3,period,ideal_point
IRL,2010-2014,1.2290123972044713
IRN,2010-2014,-1.0182516270430018
IRQ,2010-2014,0.3830600277448085
ISL,2010-2014,-0.6533369045732293
ISR,2010-2014,-0.9677426060577914
ITA,2010-2014,0.7976908892062629
JAM,2010-2014,0.3633359709230691
JOR,2010-2014,0.5435170030654817
JPN,2010-2014,1.4535736957056797
KAZ,2010-2014,1.561719502439791
KEN,2010-2014,-1.0343982098684554
KGZ,2010-2014,2.0056891717888994
KHM,2010-2014,-1.101898997380048
KIR,2010-2014,-0.2961680711341407
KNA,2010-2014,-1.101898997380048
KOR,2010-2014,0.8835423997630376
KWT,2010-2014,-1.101898997380048
LAO,2010-2014,-1.1737687764303393
LBN,2010-2014,-1.101898997380048
LBR,2010-2014,-0.9552877067457202
LBY,2010-2014,-0.8520879485372718
LCA,2010-2014,0.12053215581241677
LIE,2010-2014,1.3490630280152367
LKA,2010-2014,-0.4388832327993344
LSO,2010-2014,-0.9677426060577914
LTU,2010-2014,1.9901081022946967
LUX,2010-2014,0.7111554825318055
LVA,2010-2014,2.194609400689349
MAR,2010-2014,-0.5042884025745114
MCO,2010-2014,-0.5485141616953119
MDA,2010-2014,2.8713902960757234
MDG,2010-2014,-0.641168061480676
MDV,2010-2014,-1.0182516270430018
MEX,2010-2014,0.3712807730821641
MHL,2010-2014,0
MKD,2010-2014,1.193036463101467
MLI,2010-2014,1.410546259020056
MLT,2010-2014,0.5178778971787978
MMR,2010-2014,-1.0182516270430018
MNE,2010-2014,1.2667405511582028
MNG,2010-2014,0.8973965751193984
MOZ,2010-2014,-1.101898997380048
MWI,2010-2014,-1.0343982098684554
MYS,2010-2014,-0.9559587089673869
NAM,2010-2014,-1.1737687764303393
NER,2010-2014,-1.1737687764303393
NGA,2010-2014,-0.3530252378996104
NIC,2010-2014,0.8218723621829808
NIU,2010-2014,-0.2961680711341407
NLD,2010-2014,1.539911199079128
NOR,2010-2014,-1.101898997380048
NPL,2010-2014,-1.101898997380048
NZL,2010-2014,-0.54878119503979494
OMN,2010-2014,0.8009215414901515
PAK,2010-2014,-1.0182516270430018
PAN,2010-2014,0.6761920615620349
PER,2010-2014,1.2046997560402788
PHL,2010-2014,0.6741186193934932
PNG,2010-2014,-1.101898997380048
POL,2010-2014,0.9545034941205903
PRK,2010-2014,-0.6460333547033057
PRT,2010-2014,0.13975431738239907
PRY,2010-2014,0.48316255596557467
QAT,2010-2014,0.4480784213936143
ROU,2010-2014,2.2543729994694144
RUS,2010-2014,1.735894768645005
RWA,2010-2014,-1.0182516270430018
SAU,2010-2014,-0.37864521611216106
SDN,2010-2014,-1.0182516270430018
SEN,2010-2014,0.5495905370511135
SGP,2010-2014,0.6786418517509489
SLE,2010-2014,-1.101898997380048
SLV,2010-2014,0.9111112273373377
SMR,2010-2014,-1.1737687764303393
SRB,2010-2014,1.9901081022946967
STP,2010-2014,-1.101898997380048
SVK,2010-2014,2.2351760325341874
SVN,2010-2014,1.215553237830122
SWE,2010-2014,0.7942195487424538
SWZ,2010-2014,-1.1737687764303393
SYC,2010-2014,-1.101898997380048
SYR,2010-2014,-0.8450329309707854
TGO,2010-2014,0.5495905370511135
THA,2010-2014,-0.8520879485372718
TJK,2010-2014,0.05152232398294192
TKM,2010-2014,-1.101898997380048
TLS,2010-2014,0
TON,2010-2014,-1.0182516270430018
TTO,2010-2014,0.7724704182047297
TUN,2010-2014,-0.7580219079235534
TUR,2010-2014,0.48427714840025127
TUV,2010-2014,-0.2961680711341407
TZA,2010-2014,-1.1737687764303393
UGA,2010-2014,-1.0343982098684554
UKR,2010-2014,2.0759763854396613
URY,2010-2014,0.26955944558544465
USA,2010-2014,1.9412396396007439
UZB,2010-2014,0.08539231257534036
VCT,2010-2014,-0.7110227783652951
VEN,2010-2014,-1.101898997380048
VNM,2010-2014,-1.1737687764303393
VUT,2010-2014,-0.2961680711341407
WSM,2010-2014,-0.9656992209064019
YEM,2010-2014,-0.8520879485372718
ZAF,2010-2014,-1.101898997380048
ZMB,2010-2014,-1.1737687764303393
ZWE,2010-2014,-1.101898997380048
AFG,2015-2018,-0.4864316812908703
AGO,2015-2018,-2.019531033759063
ALB,2015-2018,0.618481748226229
AND,2015-2018,-1.179030651452423
ARE,2015-2018,0.5275505995821015
ARG,2015-2018,0.28432842993372
ARM,2015-2018,1.1819203208207127
ATG,2015-2018,-1.1074339593777314
AUS,2015-2018,1.6476385758561567
AUT,2015-2018,0.130714949661517
AZE,2015-2018,0.2846429016666175
BDI,2015-2018,0.01604892167409584
BEL,2015-2018,0.8023076802041089
BEN,2015-2018,0.8897069580106698
BFA,2015-2018,1.203660063119343
BGD,2015-2018,-1.179030651452423
BGR,2015-2018,1.0088372985830407
BHR,2015-2018,0.7897913900166231
BIH,2015-2018,0.7691535788580178
BLR,2015-2018,0.7398637333810991
BLZ,2015-2018,-0.5933116375335242
BOL,2015-2018,-1.179030651452423
BRA,2015-2018,0.11026066323722855
BRN,2015-2018,-1.0325469355049681
BTN,2015-2018,-1.179030651452423
BWA,2015-2018,0.7121949042495114
CAN,2015-2018,-0.7517741436928569
CHE,2015-2018,1.5326767844207871
CHL,2015-2018,0.8795587977005482
CHN,2015-2018,0.2555501090293528
CIV,2015-2018,-1.179030651452423
COK,2015-2018,-0.10383997973071307
COL,2015-2018,0.6109115686665607
COM,2015-2018,-0.8585778423710623
CPV,2015-2018,-1.1074339593777314
CRI,2015-2018,0.943922914315848
CUB,2015-2018,-1.179030651452423
CYP,2015-2018,0.9484403626112717
CZE,2015-2018,1.1902750639528925
DEU,2015-2018,0.7586015916354061
DJI,2015-2018,-1.024105360105276
DMA,2015-2018,-1.1074339593777314
DNK,2015-2018,1.9685067859072287
DOM,2015-2018,0.59696238376993
DZA,2015-2018,-0.749772567094271
ECU,2015-2018,0.49285840274967263
EGY,2015-2018,-0.2688463947008066
ERI,2015-2018,-1.1074339593777314
ESP,2015-2018,1.5276722532201623
EST,2015-2018,1.2054888472103855
ETH,2015-2018,-1.1074339593777314
FIN,2015-2018,0.4999063268788184
FRA,2015-2018,1.225951503599134
FSM,2015-2018,-1.024105360105276
GAB,2015-2018,0.6833848159855282
GBR,2015-2018,1.2098378138515669
GEO,2015-2018,0.353424664667619
GHA,2015-2018,-0.2055272304392832
GIN,2015-2018,1.1902750639528925
GMB,2015-2018,-1.179030651452423
GNB,2015-2018,-1.179030651452423
GNQ,2015-2018,-1.1074339593777314
GRC,2015-2018,0.130714949661517
GRD,2015-2018,-1.1074339593777314
GTM,2015-2018,0.6299149682850964
GUY,2015-2018,-1.179030651452423
HND,2015-2018,0.8810098133842605
HRV,2015-2018,1.563119373904805
HTI,2015-2018,-1.1074339593777314
HUN,2015-2018,1.7330963352160023
IDN,2015-2018,0.9311277652249552
IND,2015-2018,-0.8444469748642087
IRL,2015-2018,1.2437334460039216
IRN,2015-2018,-1.024105360105276
IRQ,2015-2018,0.37312854927070205
ISL,2015-2018,-0.6594897560344346
ISR,2015-2018,-0.953052844705174
ITA,2015-2018,0.7877471453137779
JAM,2015-2018,0.353424664667619
JOR,2015-2018,0.5529514485937185
JPN,2015-2018,1.500635495504994
KAZ,2015-2018,1.5493998389601489
KEN,2015-2018,-1.0194198833196693
KGZ,2015-2018,2.0113023327219732
KHM,2015-2018,-1.1074339593777314
KIR,2015-2018,-0.30481579462409053
KNA,2015-2018,-1.1074339593777314
KOR,2015-2018,0.9195194736321121
KWT,2015-2018,-1.1074339593777314
LAO,2015-2018,-1.179030651452423
LBN,2015-2018,-1.1074339593777314
LBR,2015-2018,-0.9284303469321433
LBY,2015-2018,-0.8585778423710623
LCA,2015-2018,0.1115639129693593
LIE,2015-2018,1.3375158166235575
LKA,2015-2018,-0.42638236753545256
LSO,2015-2018,-0.953052844705174
LTU,2015-2018,1.9762251486995492
LUX,2015-2018,0.701523811279208
LVA,2015-2018,2.1799748330558053
MAR,2015-2018,-0.5107383287528353
MCO,2015-2018,-0.5560659583699443
MDA,2015-2018,2.892463544613118
MDG,2015-2018,-0.6472097969671546
MDV,2015-2018,-1.024105360105276
MEX,2015-2018,0.38145989464731883
MHL,2015-2018,-0.10383997973071307
MKD,2015-2018,1.1819203208207127
MLI,2015-2018,1.4236831047581504
MLT,2015-2018,0.5073617952374783
MMR,2015-2018,-1.024105360105276
MNE,2015-2018,1.2537680455898077
MNG,2015-2018,0.9068863918711547
MOZ,2015-2018,-1.1074339593777314
MWI,2015-2018,-1.0194198833196693
MYS,2015-2018,-0.9608190845223478
NAM,2015-2018,-1.179030651452423
NER,2015-2018,-1.179030651452423
NGA,2015-2018,-0.30147753041824765
NIC,2015-2018,0.8102801000892268
NIU,2015-2018,-0.30481579462409053
NLD,2015-2018,1.5276722532201623
NOR,2015-2018,-1.1074339593777314
NPL,2015-2018,-1.1074339593777314
NZL,2015-2018,-0.5366525603451415
OMN,2015-2018,0.7897913900166231
PAK,2015-2018,-1.024105360105276
PAN,2015-2018,0.6851737291035478
PER,2015-2018,1.258612666919702
PHL,2015-2018,0.6829863775750049
PNG,2015-2018,-1.1074339593777314
POL,2015-2018,0.9438636113518144
PRK,2015-2018,-0.5701635523805442
PRT,2015-2018,0.130714949661517
PRY,2015-2018,0.49285840274967263
QAT,2015-2018,0.4780786245116409
ROU,2015-2018,2.239518379309252
RUS,2015-2018,1.7620299138857631
RWA,2015-2018,-1.024105360105276
SAU,2015-2018,-0.366183124051759
SDN,2015-2018,-1.024105360105276
SEN,2015-2018,0.5389486055972929
SGP,2015-2018,0.6890079909270025
SLE,2015-2018,-1.1074339593777314
SLV,2015-2018,0.9245222757434202
SMR,2015-2018,-1.179030651452423
SRB,2015-2018,1.9762251486995492
STP,2015-2018,-1.1074339593777314
SVK,2015-2018,2.2231271528492287
SVN,2015-2018,1.2027813684387274
SWE,2015-2018,0.7845405425437302
SWZ,2015-2018,-1.179030651452423
SYC,2015-2018,-1.1074339593777314
SYR,2015-2018,-0.8498299592783514
TGO,2015-2018,0.5389486055972929
THA,2015-2018,-0.8585778423710623
TJK,2015-2018,0.044135189902024446
TKM,2015-2018,-1.1074339593777314
TLS,2015-2018,-0.10383997973071307
TON,2015-2018,-1.024105360105276
TTO,2015-2018,0.761074886582454
TUN,2015-2018,-0.7233632802694634
TUR,2015-2018,0.47401525624232393
TUV,2015-2018,-0.30481579462409053
TZA,2015-2018,-1.179030651452423
UGA,2015-2018,-1.0194198833196693
UKR,2015-2018,2.061778101134083
URY,2015-2018,0.26502612414159715
USA,2015-2018,1.9275334205058545
UZB,2015-2018,0.07570963268940853
VCT,2015-2018,-0.6761616008603601
VEN,2015-2018,-1.1074339593777314
VNM,2015-2018,-1.179030651452423
VUT,2015-2018,-0.30481579462409053
WSM,2015-2018,-0.9507191456986257
YEM,2015-2018,-0.8585778423710623
ZAF,2015-2018,-1.1074339593777314
ZMB,2015-2018,-1.179030651452423
ZWE,2015-2018,-1.1074339593777314
