country_name,treaty_id,treaty_name,action_type,action_date,signature_date,entry_into_force_date,treaty_open_year,wipo_treaty_id,source_url
Togo,wppt,WIPO Performances and Phonograms Treaty,Ratification,2003-02-21,1996-12-20,2003-05-21,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
Trinidad and Tobago,wppt,WIPO Performances and Phonograms Treaty,Accession,2008-08-28,,2008-11-28,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
Tunisia,wppt,WIPO Performances and Phonograms Treaty,Accession,2023-03-16,,2023-06-16,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
Türkiye,wppt,WIPO Performances and Phonograms Treaty,Accession,2008-08-28,,2008-11-28,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
Uganda,wppt,WIPO Performances and Phonograms Treaty,Accession,2022-01-28,,2022-04-28,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
Ukraine,wppt,WIPO Performances and Phonograms Treaty,Accession,2001-11-29,,2002-05-20,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
United Arab Emirates,wppt,WIPO Performances and Phonograms Treaty,Accession,2005-03-09,,2005-06-09,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
United Kingdom,wppt,WIPO Performances and Phonograms Treaty,Ratification,2009-12-14,1997-02-13,2010-03-14,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
United States of America,wppt,WIPO Performances and Phonograms Treaty,Ratification,1999-09-14,1997-04-12,2002-05-20,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
Uruguay,wppt,WIPO Performances and Phonograms Treaty,Ratification,2008-05-28,1997-01-08,2008-08-28,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
Uzbekistan,wppt,WIPO Performances and Phonograms Treaty,Accession,2019-04-17,,2019-07-17,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
Vanuatu,wppt,WIPO Performances and Phonograms Treaty,Accession,2020-05-06,,2020-08-06,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
Venezuela (Bolivarian Republic of),wppt,WIPO Performances and Phonograms Treaty,,,1996-12-20,,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
Viet Nam,wppt,WIPO Performances and Phonograms Treaty,Accession,2022-04-01,,2022-07-01,1996,20,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=20
Albania,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2000-06-01,,2000-09-01,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Algeria,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2007-01-22,,2007-04-22,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Andorra,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2004-02-25,,2004-05-25,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Argentina,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1991-12-02,1961-10-26,1992-03-02,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Armenia,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2002-10-31,,2003-01-31,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Australia,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1992-06-30,,1992-09-30,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Austria,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1973-03-09,1961-10-26,1973-06-09,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Azerbaijan,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2005-07-08,,2005-10-08,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Bahrain,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2005-10-18,,2006-01-18,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Barbados,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1983-06-18,,1983-09-18,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Belarus,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2003-02-27,,2003-05-27,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Belgium,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1999-07-02,1961-10-26,1999-10-02,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Belize,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2018-11-09,,2019-02-09,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Bolivia (Plurinational State of),rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1993-08-24,,1993-11-24,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Bosnia and Herzegovina,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,2009-02-19,1961-10-26,2009-05-19,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Brazil,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1965-06-29,1961-10-26,1965-09-29,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Bulgaria,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1995-05-31,,1995-08-31,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Burkina Faso,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1987-10-14,,1988-01-14,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Cabo Verde,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1997-04-03,,1997-07-03,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Cambodia,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",,,1961-10-26,,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Canada,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1998-03-04,,1998-06-04,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Chile,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1974-06-05,1961-10-26,1974-09-05,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Colombia,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1976-06-17,,1976-09-17,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Congo,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1962-06-29,,1964-05-18,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Costa Rica,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1971-06-09,,1971-09-09,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Croatia,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2000-01-20,,2000-04-20,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Cyprus,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2009-03-17,,2009-06-17,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Czech Republic,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Succession,1993-09-30,,1993-01-01,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Denmark,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1965-06-23,1961-10-26,1965-09-23,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Dominica,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1999-08-09,,1999-11-09,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Dominican Republic,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1986-10-27,,1987-01-27,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Ecuador,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1963-12-19,1962-06-26,1964-05-18,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
El Salvador,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1979-03-29,,1979-06-29,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Estonia,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2000-01-28,,2000-04-28,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Fiji,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1972-01-11,,1972-04-11,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Finland,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1983-07-21,1962-06-21,1983-10-21,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
France,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1987-04-03,1961-10-26,1987-07-03,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Georgia,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2004-05-14,,2004-08-14,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Germany,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1966-07-21,1961-10-26,1966-10-21,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Greece,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1992-10-06,,1993-01-06,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Guatemala,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1976-10-14,,1977-01-14,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Holy See,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",,,1961-10-26,,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Honduras,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1989-11-16,,1990-02-16,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Hungary,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1994-11-10,,1995-02-10,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Iceland,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1994-03-15,1961-10-26,1994-06-15,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
India,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",,,1961-10-26,,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Ireland,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1979-06-19,1962-06-30,1979-09-19,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Israel,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2002-09-30,1962-02-07,2002-12-30,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Italy,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1975-01-08,1961-10-26,1975-04-08,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Jamaica,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1993-10-27,,1994-01-27,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Japan,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1989-07-26,,1989-10-26,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Kazakhstan,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2012-03-30,,2012-06-30,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Kyrgyzstan,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2003-05-13,,2003-08-13,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Latvia,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1999-05-20,,1999-08-20,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Lebanon,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1997-05-12,1962-06-26,1997-08-12,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Lesotho,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1989-10-26,,1990-01-26,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Liberia,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2005-09-16,,2005-12-16,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Liechtenstein,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1999-07-12,,1999-10-12,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Lithuania,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1999-04-22,,1999-07-22,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Luxembourg,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1975-11-25,,1976-02-25,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Mexico,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1964-02-17,1961-10-26,1964-05-18,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Monaco,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Ratification,1985-09-06,1962-06-22,1985-12-06,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Montenegro,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Succession,2006-10-23,,2006-06-03,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Netherlands (Kingdom of the),rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1993-07-07,,1993-10-07,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Nicaragua,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,2000-05-10,,2000-08-10,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
Niger,rome,"Rome Convention for the Protection of Performers, Producers of Phonograms and Broadcasting Organizations",Accession,1963-04-05,,1964-05-18,1961,17,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=17
