country_name,treaty_id,treaty_name,action_type,action_date,signature_date,treaty_open_year,mtdsg_no,source_url
Russian Federation,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1997-11-05,1993-01-13,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Rwanda,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,2004-03-31,1993-05-17,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Samoa,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,2002-09-27,1993-01-14,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
San Marino,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1999-12-10,1993-01-13,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Sao Tome and Principe,cwc,Convention on the Prohibition of Chemical Weapons,Accession,2003-09-09,,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Saudi Arabia,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1996-08-09,1993-01-20,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Senegal,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1998-07-20,1993-01-13,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Serbia,cwc,Convention on the Prohibition of Chemical Weapons,Accession,2000-04-20,,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Seychelles,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1993-04-07,1993-01-15,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Sierra Leone,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,2004-09-30,1993-01-15,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Singapore,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1997-05-21,1993-01-14,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Slovakia,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1995-10-27,1993-01-14,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Slovenia,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1997-06-11,1993-01-14,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Solomon Islands,cwc,Convention on the Prohibition of Chemical Weapons,Accession,2004-09-23,,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Somalia,cwc,Convention on the Prohibition of Chemical Weapons,Accession,2013-05-29,,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
South Africa,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1995-09-13,1993-01-14,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Spain,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1994-08-03,1993-01-13,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Sri Lanka,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1994-08-19,1993-01-14,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
St. Kitts and Nevis,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,2004-05-21,1994-03-16,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
St. Lucia,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1997-04-09,1993-03-29,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
St. Vincent and the Grenadines,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,2002-09-18,1993-09-20,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
State of Palestine,cwc,Convention on the Prohibition of Chemical Weapons,Accession,2017-12-29,,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Sudan,cwc,Convention on the Prohibition of Chemical Weapons,Accession,1999-05-24,,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Suriname,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1997-04-28,1997-04-28,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Sweden,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1993-06-17,1993-01-13,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Switzerland,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1995-03-10,1993-01-14,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Syrian Arab Republic,cwc,Convention on the Prohibition of Chemical Weapons,Accession,2013-09-14,,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Tajikistan,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1995-01-11,1993-01-14,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Thailand,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,2002-12-10,1993-01-14,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Timor-Leste,cwc,Convention on the Prohibition of Chemical Weapons,Accession,2003-05-07,,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Togo,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1997-04-23,1993-01-13,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Tonga,cwc,Convention on the Prohibition of Chemical Weapons,Accession,2003-05-29,,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Trinidad and Tobago,cwc,Convention on the Prohibition of Chemical Weapons,Accession,1997-06-24,,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Tunisia,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1997-04-15,1993-01-13,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Türkiye,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1997-05-12,1993-01-14,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Turkmenistan,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1994-09-29,1993-10-12,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Tuvalu,cwc,Convention on the Prohibition of Chemical Weapons,Accession,2004-01-19,,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Uganda,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,2001-11-30,1993-01-14,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Ukraine,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1998-10-16,1993-01-13,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
United Arab Emirates,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,2000-11-28,1993-02-02,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
United Kingdom of Great Britain and Northern Ireland,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1996-05-13,1993-01-13,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
United Republic of Tanzania,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1998-06-25,1994-02-25,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
United States of America,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1997-04-25,1993-01-13,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Uruguay,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1994-10-06,1993-01-15,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Uzbekistan,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1996-07-23,1995-11-24,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Vanuatu,cwc,Convention on the Prohibition of Chemical Weapons,Accession,2005-09-16,,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Venezuela (Bolivarian Republic of),cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1997-12-03,1993-01-14,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Viet Nam,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1998-09-30,1993-01-13,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Yemen,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,2000-10-02,1993-02-08,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Zambia,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,2001-02-09,1993-01-13,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Zimbabwe,cwc,Convention on the Prohibition of Chemical Weapons,Ratification,1997-04-25,1993-01-13,1993,XXVI-3,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-3&chapter=26&clang=_en
Afghanistan,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2003-09-24,2003-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Albania,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2003-04-23,1996-09-27,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Algeria,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2003-07-11,1996-10-15,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Andorra,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2006-07-12,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Angola,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2015-03-20,1996-09-27,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Antigua and Barbuda,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2006-01-11,1997-04-16,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Argentina,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-12-04,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Armenia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2006-07-12,1996-10-01,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Australia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-07-09,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Austria,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-03-13,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Azerbaijan,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-02-02,1997-07-28,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Bahamas (The),ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2007-11-30,2005-02-04,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Bahrain,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2004-04-12,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Bangladesh,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-03-08,1996-10-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Barbados,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2008-01-14,2008-01-14,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Belarus,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-09-13,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Belgium,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-06-29,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Belize,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2004-03-26,2001-11-14,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Benin,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-03-06,1996-09-27,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Bolivia (Plurinational State of),ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-10-04,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Bosnia and Herzegovina,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2006-10-26,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Botswana,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2002-10-28,2002-09-16,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Brazil,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-07-24,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Brunei Darussalam,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2013-01-10,1997-01-22,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Bulgaria,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-09-29,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Burkina Faso,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2002-04-17,1996-09-27,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Burundi,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2008-09-24,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Cabo Verde,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2006-03-01,1996-10-01,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Cambodia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-11-10,1996-09-26,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Cameroon,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2006-02-06,2001-11-16,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Canada,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-12-18,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Central African Republic,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2010-05-26,2001-12-19,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Chad,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2013-02-08,1996-10-08,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Chile,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-07-12,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
China,ctbt,Comprehensive Nuclear-Test-Ban Treaty,,,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Colombia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2008-01-29,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Comoros,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2021-02-19,1996-12-12,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Congo,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2014-09-02,1997-02-11,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Cook Islands,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2005-09-06,1997-12-05,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Costa Rica,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-09-25,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Côte d'Ivoire,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2003-03-11,1996-09-25,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Croatia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-03-02,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Cuba,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2021-02-04,2021-02-04,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Cyprus,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2003-07-18,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Czech Republic,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1997-09-11,1996-11-12,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Democratic Republic of the Congo,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2004-09-28,1996-10-04,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Denmark,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-12-21,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Djibouti,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2005-07-15,1996-10-21,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Dominica,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2022-06-30,2022-05-25,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Dominican Republic,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2007-09-04,1996-10-03,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Ecuador,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-11-12,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Egypt,ctbt,Comprehensive Nuclear-Test-Ban Treaty,,,1996-10-14,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
El Salvador,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-09-11,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Equatorial Guinea,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2022-09-21,1996-10-09,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Eritrea,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2003-11-11,2003-11-11,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Estonia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-08-13,1996-11-20,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Eswatini,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2016-09-21,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Ethiopia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2006-08-08,1996-09-25,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Fiji,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1996-10-10,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Finland,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-01-15,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
France,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-04-06,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Gabon,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-09-20,1996-10-07,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Gambia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2022-03-24,2003-04-09,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Georgia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2002-09-27,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Germany,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-08-20,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
